factor,month_date,variable,vif,n_obs,status,reason
FAC_rank_vol_m6_n3_pairwise1,2009-08-31,FAC_rank_vol_m6_n3_pairwise1,,21,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-08-31,CtrlRetSTR,,21,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-08-31,CtrlRetLTM,,21,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-08-31,CtrlVol,,21,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-08-31,as_偏股混合型基金,,21,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-08-31,Ctrl_log_fund_size,,21,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-08-31,Ctrl_fund_age,,21,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-09-30,FAC_rank_vol_m6_n3_pairwise1,,23,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-09-30,CtrlRetSTR,,23,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-09-30,CtrlRetLTM,,23,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-09-30,CtrlVol,,23,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-09-30,as_偏股混合型基金,,23,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-09-30,Ctrl_log_fund_size,,23,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-09-30,Ctrl_fund_age,,23,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-10-30,FAC_rank_vol_m6_n3_pairwise1,,24,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-10-30,CtrlRetSTR,,24,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-10-30,CtrlRetLTM,,24,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-10-30,CtrlVol,,24,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-10-30,as_偏股混合型基金,,24,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-10-30,Ctrl_log_fund_size,,24,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-10-30,Ctrl_fund_age,,24,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-11-30,FAC_rank_vol_m6_n3_pairwise1,,25,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-11-30,CtrlRetSTR,,25,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-11-30,CtrlRetLTM,,25,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-11-30,CtrlVol,,25,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-11-30,as_偏股混合型基金,,25,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-11-30,Ctrl_log_fund_size,,25,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-11-30,Ctrl_fund_age,,25,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-12-31,FAC_rank_vol_m6_n3_pairwise1,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-12-31,CtrlRetSTR,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-12-31,CtrlRetLTM,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-12-31,CtrlVol,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-12-31,as_偏股混合型基金,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-12-31,Ctrl_log_fund_size,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2009-12-31,Ctrl_fund_age,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-01-29,FAC_rank_vol_m6_n3_pairwise1,,27,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-01-29,CtrlRetSTR,,27,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-01-29,CtrlRetLTM,,27,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-01-29,CtrlVol,,27,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-01-29,as_偏股混合型基金,,27,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-01-29,Ctrl_log_fund_size,,27,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-01-29,Ctrl_fund_age,,27,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-02-26,FAC_rank_vol_m6_n3_pairwise1,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-02-26,CtrlRetSTR,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-02-26,CtrlRetLTM,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-02-26,CtrlVol,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-02-26,as_偏股混合型基金,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-02-26,Ctrl_log_fund_size,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-02-26,Ctrl_fund_age,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-03-31,FAC_rank_vol_m6_n3_pairwise1,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-03-31,CtrlRetSTR,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-03-31,CtrlRetLTM,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-03-31,CtrlVol,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-03-31,as_偏股混合型基金,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-03-31,Ctrl_log_fund_size,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-03-31,Ctrl_fund_age,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-04-30,FAC_rank_vol_m6_n3_pairwise1,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-04-30,CtrlRetSTR,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-04-30,CtrlRetLTM,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-04-30,CtrlVol,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-04-30,as_偏股混合型基金,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-04-30,Ctrl_log_fund_size,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-04-30,Ctrl_fund_age,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-05-31,FAC_rank_vol_m6_n3_pairwise1,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-05-31,CtrlRetSTR,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-05-31,CtrlRetLTM,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-05-31,CtrlVol,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-05-31,as_偏股混合型基金,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-05-31,Ctrl_log_fund_size,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-05-31,Ctrl_fund_age,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-06-30,FAC_rank_vol_m6_n3_pairwise1,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-06-30,CtrlRetSTR,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-06-30,CtrlRetLTM,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-06-30,CtrlVol,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-06-30,as_偏股混合型基金,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-06-30,Ctrl_log_fund_size,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-06-30,Ctrl_fund_age,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-07-30,FAC_rank_vol_m6_n3_pairwise1,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-07-30,CtrlRetSTR,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-07-30,CtrlRetLTM,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-07-30,CtrlVol,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-07-30,as_偏股混合型基金,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-07-30,Ctrl_log_fund_size,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-07-30,Ctrl_fund_age,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-08-31,FAC_rank_vol_m6_n3_pairwise1,,27,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-08-31,CtrlRetSTR,,27,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-08-31,CtrlRetLTM,,27,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-08-31,CtrlVol,,27,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-08-31,as_偏股混合型基金,,27,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-08-31,Ctrl_log_fund_size,,27,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-08-31,Ctrl_fund_age,,27,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-09-30,FAC_rank_vol_m6_n3_pairwise1,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-09-30,CtrlRetSTR,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-09-30,CtrlRetLTM,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-09-30,CtrlVol,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-09-30,as_偏股混合型基金,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-09-30,Ctrl_log_fund_size,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-09-30,Ctrl_fund_age,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-10-29,FAC_rank_vol_m6_n3_pairwise1,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-10-29,CtrlRetSTR,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-10-29,CtrlRetLTM,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-10-29,CtrlVol,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-10-29,as_偏股混合型基金,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-10-29,Ctrl_log_fund_size,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-10-29,Ctrl_fund_age,,28,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-11-30,FAC_rank_vol_m6_n3_pairwise1,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-11-30,CtrlRetSTR,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-11-30,CtrlRetLTM,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-11-30,CtrlVol,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-11-30,as_偏股混合型基金,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-11-30,Ctrl_log_fund_size,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-11-30,Ctrl_fund_age,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-12-31,FAC_rank_vol_m6_n3_pairwise1,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-12-31,CtrlRetSTR,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-12-31,CtrlRetLTM,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-12-31,CtrlVol,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-12-31,as_偏股混合型基金,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-12-31,Ctrl_log_fund_size,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2010-12-31,Ctrl_fund_age,,30,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-01-31,FAC_rank_vol_m6_n3_pairwise1,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-01-31,CtrlRetSTR,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-01-31,CtrlRetLTM,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-01-31,CtrlVol,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-01-31,as_偏股混合型基金,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-01-31,Ctrl_log_fund_size,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-01-31,Ctrl_fund_age,,29,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-02-28,FAC_rank_vol_m6_n3_pairwise1,,31,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-02-28,CtrlRetSTR,,31,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-02-28,CtrlRetLTM,,31,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-02-28,CtrlVol,,31,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-02-28,as_偏股混合型基金,,31,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-02-28,Ctrl_log_fund_size,,31,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-02-28,Ctrl_fund_age,,31,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-03-31,FAC_rank_vol_m6_n3_pairwise1,,31,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-03-31,CtrlRetSTR,,31,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-03-31,CtrlRetLTM,,31,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-03-31,CtrlVol,,31,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-03-31,as_偏股混合型基金,,31,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-03-31,Ctrl_log_fund_size,,31,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-03-31,Ctrl_fund_age,,31,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-04-29,FAC_rank_vol_m6_n3_pairwise1,,31,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-04-29,CtrlRetSTR,,31,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-04-29,CtrlRetLTM,,31,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-04-29,CtrlVol,,31,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-04-29,as_偏股混合型基金,,31,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-04-29,Ctrl_log_fund_size,,31,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-04-29,Ctrl_fund_age,,31,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-05-31,FAC_rank_vol_m6_n3_pairwise1,,33,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-05-31,CtrlRetSTR,,33,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-05-31,CtrlRetLTM,,33,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-05-31,CtrlVol,,33,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-05-31,as_偏股混合型基金,,33,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-05-31,Ctrl_log_fund_size,,33,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-05-31,Ctrl_fund_age,,33,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-06-30,FAC_rank_vol_m6_n3_pairwise1,,34,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-06-30,CtrlRetSTR,,34,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-06-30,CtrlRetLTM,,34,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-06-30,CtrlVol,,34,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-06-30,as_偏股混合型基金,,34,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-06-30,Ctrl_log_fund_size,,34,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-06-30,Ctrl_fund_age,,34,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-07-29,FAC_rank_vol_m6_n3_pairwise1,,33,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-07-29,CtrlRetSTR,,33,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-07-29,CtrlRetLTM,,33,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-07-29,CtrlVol,,33,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-07-29,as_偏股混合型基金,,33,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-07-29,Ctrl_log_fund_size,,33,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-07-29,Ctrl_fund_age,,33,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-08-31,FAC_rank_vol_m6_n3_pairwise1,,36,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-08-31,CtrlRetSTR,,36,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-08-31,CtrlRetLTM,,36,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-08-31,CtrlVol,,36,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-08-31,as_偏股混合型基金,,36,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-08-31,Ctrl_log_fund_size,,36,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-08-31,Ctrl_fund_age,,36,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-09-30,FAC_rank_vol_m6_n3_pairwise1,,37,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-09-30,CtrlRetSTR,,37,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-09-30,CtrlRetLTM,,37,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-09-30,CtrlVol,,37,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-09-30,as_偏股混合型基金,,37,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-09-30,Ctrl_log_fund_size,,37,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-09-30,Ctrl_fund_age,,37,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-10-31,FAC_rank_vol_m6_n3_pairwise1,,37,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-10-31,CtrlRetSTR,,37,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-10-31,CtrlRetLTM,,37,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-10-31,CtrlVol,,37,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-10-31,as_偏股混合型基金,,37,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-10-31,Ctrl_log_fund_size,,37,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-10-31,Ctrl_fund_age,,37,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-11-30,FAC_rank_vol_m6_n3_pairwise1,,38,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-11-30,CtrlRetSTR,,38,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-11-30,CtrlRetLTM,,38,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-11-30,CtrlVol,,38,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-11-30,as_偏股混合型基金,,38,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-11-30,Ctrl_log_fund_size,,38,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-11-30,Ctrl_fund_age,,38,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-12-30,FAC_rank_vol_m6_n3_pairwise1,,39,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-12-30,CtrlRetSTR,,39,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-12-30,CtrlRetLTM,,39,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-12-30,CtrlVol,,39,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-12-30,as_偏股混合型基金,,39,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-12-30,Ctrl_log_fund_size,,39,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2011-12-30,Ctrl_fund_age,,39,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2012-01-31,FAC_rank_vol_m6_n3_pairwise1,,39,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2012-01-31,CtrlRetSTR,,39,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2012-01-31,CtrlRetLTM,,39,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2012-01-31,CtrlVol,,39,skipped,完整变量样本数小于 min_cross_section_n
FAC_rank_vol_m6_n3_pairwise1,2012-01-31,as_偏股混合型基金,,39,skipped,完整变量样本数小于 min_cross_section_n
