factor,variable,coef,newey_west_se,t_stat,p_value,n_months,avg_monthly_n,total_regression_obs,avg_r_squared,avg_adj_r_squared,newey_west_lag,min_cross_section_n
FAC_rank_vol_m6_n6_pairwise1,CtrlRetSTR,0.26405644691678964,0.12745464882576574,2.0717678746874317,0.04111719624391298,92,133.1413043478261,12249,0.24896066514401796,0.19123195469785859,5,50
FAC_rank_vol_m6_n6_pairwise1,CtrlRetLTM,-0.028204705453351644,0.04157884671931724,-0.6783426592793863,0.49927582861468844,92,133.1413043478261,12249,0.24896066514401796,0.19123195469785859,5,50
FAC_rank_vol_m6_n6_pairwise1,CtrlVol,0.5662653038164133,0.40676084260751866,1.3921332746446284,0.1672749442639833,92,133.1413043478261,12249,0.24896066514401796,0.19123195469785859,5,50
FAC_rank_vol_m6_n6_pairwise1,as_偏股混合型基金,0.01892476607410548,0.00893746937606822,2.117463599347278,0.03694794554448659,92,133.1413043478261,12249,0.24896066514401796,0.19123195469785859,5,50
FAC_rank_vol_m6_n6_pairwise1,Ctrl_log_fund_size,-0.009973531152919097,0.00572040185414209,-1.7435018390705113,0.0846233059372653,92,133.1413043478261,12249,0.24896066514401796,0.19123195469785859,5,50
FAC_rank_vol_m6_n6_pairwise1,Ctrl_fund_age,4.223007140373055e-05,8.305530347692752e-05,0.5084572524072701,0.6123631670658762,92,133.1413043478261,12249,0.24896066514401796,0.19123195469785859,5,50
FAC_rank_vol_m6_n12_pairwise1,const,0.04793336166522485,0.05409602403476374,0.8860791993589292,0.37917225233238694,60,133.45,8007,0.26463890392138617,0.21867493452655687,5,50
FAC_rank_vol_m6_n12_pairwise1,FAC_rank_vol_m6_n12_pairwise1,0.021198572161232044,0.028320998452619733,0.748510763019061,0.45712573516671984,60,133.45,8007,0.26463890392138617,0.21867493452655687,5,50
FAC_rank_vol_m6_n12_pairwise1,CtrlRetSTR,0.04772473865374078,0.08911423610743827,0.5355456180559376,0.594285719495595,60,133.45,8007,0.26463890392138617,0.21867493452655687,5,50
FAC_rank_vol_m6_n12_pairwise1,CtrlRetLTM,0.0033879895243495253,0.04626180589740396,0.07323513335953984,0.9418667296854943,60,133.45,8007,0.26463890392138617,0.21867493452655687,5,50
FAC_rank_vol_m6_n12_pairwise1,CtrlVol,0.11324529524429787,0.5248267254387097,0.21577654062802273,0.8299061778252331,60,133.45,8007,0.26463890392138617,0.21867493452655687,5,50
FAC_rank_vol_m6_n12_pairwise1,as_偏股混合型基金,0.0027609601608811272,0.0053321445487395465,0.5177954452742254,0.606537193680343,60,133.45,8007,0.26463890392138617,0.21867493452655687,5,50
FAC_rank_vol_m6_n12_pairwise1,Ctrl_log_fund_size,-0.008519745386528894,0.004724255763794989,-1.8034047715665997,0.07643126595035551,60,133.45,8007,0.26463890392138617,0.21867493452655687,5,50
FAC_rank_vol_m6_n12_pairwise1,Ctrl_fund_age,-8.257882390503721e-05,9.047230904773582e-05,-0.9127524739251014,0.3650874930766639,60,133.45,8007,0.26463890392138617,0.21867493452655687,5,50
FAC_rank_vol_m12_n6_pairwise1,const,0.02483844228455886,0.05007868740560236,0.49598828506396025,0.6217453484108877,60,133.45,8007,0.27060153667514597,0.2250203850070454,5,50
FAC_rank_vol_m12_n6_pairwise1,FAC_rank_vol_m12_n6_pairwise1,0.050694566306550205,0.02318316462172773,2.18669742175916,0.03274220082003316,60,133.45,8007,0.27060153667514597,0.2250203850070454,5,50
FAC_rank_vol_m12_n6_pairwise1,CtrlRetSTR,0.03379539221220134,0.08577464418441816,0.3940021265438326,0.6949999187015881,60,133.45,8007,0.27060153667514597,0.2250203850070454,5,50
FAC_rank_vol_m12_n6_pairwise1,CtrlRetLTM,-0.004752399354467745,0.045874567027484436,-0.10359551408126601,0.9178416876502078,60,133.45,8007,0.27060153667514597,0.2250203850070454,5,50
FAC_rank_vol_m12_n6_pairwise1,CtrlVol,0.21254692853065763,0.5377030691118526,0.39528680556302304,0.6940568416156632,60,133.45,8007,0.27060153667514597,0.2250203850070454,5,50
FAC_rank_vol_m12_n6_pairwise1,as_偏股混合型基金,0.0024454199279083473,0.00561949367584185,0.43516730669547404,0.6650287517474456,60,133.45,8007,0.27060153667514597,0.2250203850070454,5,50
FAC_rank_vol_m12_n6_pairwise1,Ctrl_log_fund_size,-0.00816930731610561,0.004351057601915395,-1.8775452001622246,0.06538931400582382,60,133.45,8007,0.27060153667514597,0.2250203850070454,5,50
FAC_rank_vol_m12_n6_pairwise1,Ctrl_fund_age,-8.792807533695076e-05,9.389018217338935e-05,-0.9364991450817699,0.3528339018053197,60,133.45,8007,0.27060153667514597,0.2250203850070454,5,50
