factor,row_variable,col_variable,mean_corr,p_value,stars,n_months
FAC_rank_vol_m6_n3_pairwise1,Ctrl_fund_age,FAC_rank_vol_m6_n3_pairwise1,0.01672007521248916,0.04363516109921892,**,153
FAC_rank_vol_m6_n3_pairwise1,Ctrl_fund_age,CtrlRetSTR,-0.01912003516726006,0.027214271561790536,**,153
FAC_rank_vol_m6_n3_pairwise1,Ctrl_fund_age,CtrlRetLTM,-0.06344209586488557,3.1100749440730555e-11,***,153
FAC_rank_vol_m6_n3_pairwise1,Ctrl_fund_age,CtrlVol,-0.10382744295817282,4.5728019701912716e-23,***,153
FAC_rank_vol_m6_n3_pairwise1,Ctrl_fund_age,as_偏股混合型基金,0.2643389882792608,2.258172583089471e-25,***,153
FAC_rank_vol_m6_n3_pairwise1,Ctrl_fund_age,Ctrl_log_fund_size,0.7459480195196045,1.5389091501677322e-175,***,153
FAC_rank_vol_m6_n3_pairwise1,Ctrl_fund_age,Ctrl_fund_age,1.0,,,153
FAC_rank_vol_m6_n6_pairwise1,FAC_rank_vol_m6_n6_pairwise1,FAC_rank_vol_m6_n6_pairwise1,1.0,,,145
FAC_rank_vol_m6_n6_pairwise1,FAC_rank_vol_m6_n6_pairwise1,CtrlRetSTR,0.0014323227487031214,0.9021813623662164,,145
FAC_rank_vol_m6_n6_pairwise1,FAC_rank_vol_m6_n6_pairwise1,CtrlRetLTM,-0.00275859267473417,0.7874773399269068,,145
FAC_rank_vol_m6_n6_pairwise1,FAC_rank_vol_m6_n6_pairwise1,CtrlVol,-0.19980514525431609,6.164782550373929e-32,***,145
FAC_rank_vol_m6_n6_pairwise1,FAC_rank_vol_m6_n6_pairwise1,as_偏股混合型基金,-0.019896245343881538,0.06662556334670866,*,144
FAC_rank_vol_m6_n6_pairwise1,FAC_rank_vol_m6_n6_pairwise1,Ctrl_log_fund_size,0.018355277925303358,0.050024087673481196,*,145
FAC_rank_vol_m6_n6_pairwise1,FAC_rank_vol_m6_n6_pairwise1,Ctrl_fund_age,0.026056724209957405,0.007654052966196646,***,145
FAC_rank_vol_m6_n6_pairwise1,CtrlRetSTR,FAC_rank_vol_m6_n6_pairwise1,0.0014323227487031214,0.9021813623662164,,145
FAC_rank_vol_m6_n6_pairwise1,CtrlRetSTR,CtrlRetSTR,1.0,,,145
FAC_rank_vol_m6_n6_pairwise1,CtrlRetSTR,CtrlRetLTM,0.04037899045295926,0.0808599688122275,*,145
FAC_rank_vol_m6_n6_pairwise1,CtrlRetSTR,CtrlVol,-0.01569252166463241,0.564295719815767,,145
FAC_rank_vol_m6_n6_pairwise1,CtrlRetSTR,as_偏股混合型基金,-0.006921632378876438,0.3638864515953214,,144
