factor,variable,FAC_rank_vol_m3_n6_pairwise1,CtrlRetSTR,CtrlRetLTM,CtrlVol,as_偏股混合型基金,Ctrl_log_fund_size,Ctrl_fund_age,FAC_rank_vol_m6_n3_pairwise1,FAC_rank_vol_m6_n6_pairwise1,FAC_rank_vol_m6_n12_pairwise1,FAC_rank_vol_m12_n6_pairwise1
FAC_rank_vol_m6_n3_pairwise1,CtrlVol,,0.011110738077231277,0.1930591095976318,1.0,-0.0349186108524263,-0.07154842243920946,-0.09551935626908765,-0.2979696437874481,,,
FAC_rank_vol_m6_n3_pairwise1,as_偏股混合型基金,,0.006613174162250343,-0.00864607157072392,-0.0349186108524263,1.0,0.32869447147742337,0.35682493824001743,0.0015119259624269024,,,
FAC_rank_vol_m6_n3_pairwise1,Ctrl_log_fund_size,,0.028229755142095664,0.07812008604781119,-0.07154842243920946,0.32869447147742337,1.0,0.7579983450165906,0.07075858174437162,,,
FAC_rank_vol_m6_n3_pairwise1,Ctrl_fund_age,,-0.028388712413040643,-0.09206889215087553,-0.09551935626908765,0.35682493824001743,0.7579983450165906,1.0,0.025340615362512784,,,
FAC_rank_vol_m6_n6_pairwise1,FAC_rank_vol_m6_n6_pairwise1,,0.09258805718482611,0.30758997771992985,-0.2165224271136073,0.006176002919597926,0.06372092339426369,0.007225209267212571,,1.0,,
FAC_rank_vol_m6_n6_pairwise1,CtrlRetSTR,,1.0,-0.02357151744800713,0.015252425024489888,0.0024348958533383725,0.021337643367637854,-0.02453519964339396,,0.09258805718482611,,
FAC_rank_vol_m6_n6_pairwise1,CtrlRetLTM,,-0.02357151744800713,1.0,0.22751860608891744,-0.00631886798767265,0.07916199732116862,-0.08985570169893255,,0.30758997771992985,,
FAC_rank_vol_m6_n6_pairwise1,CtrlVol,,0.015252425024489888,0.22751860608891744,1.0,-0.05076124327773105,-0.06440942798434823,-0.07664818974534601,,-0.2165224271136073,,
FAC_rank_vol_m6_n6_pairwise1,as_偏股混合型基金,,0.0024348958533383725,-0.00631886798767265,-0.05076124327773105,1.0,0.3500350134180595,0.37546168059491797,,0.006176002919597926,,
FAC_rank_vol_m6_n6_pairwise1,Ctrl_log_fund_size,,0.021337643367637854,0.07916199732116862,-0.06440942798434823,0.3500350134180595,1.0,0.7559595753571654,,0.06372092339426369,,
FAC_rank_vol_m6_n6_pairwise1,Ctrl_fund_age,,-0.02453519964339396,-0.08985570169893255,-0.07664818974534601,0.37546168059491797,0.7559595753571654,1.0,,0.007225209267212571,,
FAC_rank_vol_m6_n12_pairwise1,FAC_rank_vol_m6_n12_pairwise1,,0.01660953590323363,0.37846389349599807,-0.05640955469154986,-0.04619353549608609,0.05990635476822127,-0.03225897643502042,,,1.0,
FAC_rank_vol_m6_n12_pairwise1,CtrlRetSTR,,1.0,-0.05328161547290877,0.04095712176217507,-0.021412078004980264,0.024957051047654222,-0.027269551196966654,,,0.01660953590323363,
FAC_rank_vol_m6_n12_pairwise1,CtrlRetLTM,,-0.05328161547290877,1.0,0.23184001888780106,-0.058523898949136836,0.03773792947301167,-0.06900669998436303,,,0.37846389349599807,
FAC_rank_vol_m6_n12_pairwise1,CtrlVol,,0.04095712176217507,0.23184001888780106,1.0,-0.06975179548153701,-0.0703852423584692,-0.07140389653442607,,,-0.05640955469154986,
FAC_rank_vol_m6_n12_pairwise1,as_偏股混合型基金,,-0.021412078004980264,-0.058523898949136836,-0.06975179548153701,1.0,0.4653830270902289,0.5036326293543077,,,-0.04619353549608609,
FAC_rank_vol_m6_n12_pairwise1,Ctrl_log_fund_size,,0.024957051047654222,0.03773792947301167,-0.0703852423584692,0.4653830270902289,1.0,0.7450833706143147,,,0.05990635476822127,
FAC_rank_vol_m6_n12_pairwise1,Ctrl_fund_age,,-0.027269551196966654,-0.06900669998436303,-0.07140389653442607,0.5036326293543077,0.7450833706143147,1.0,,,-0.03225897643502042,
FAC_rank_vol_m12_n6_pairwise1,FAC_rank_vol_m12_n6_pairwise1,,0.04016903645704938,0.12680517940332936,-0.2654528719049239,-0.039381557923820545,0.05792810688342142,0.011632967174019718,,,,1.0
FAC_rank_vol_m12_n6_pairwise1,CtrlRetSTR,,1.0,-0.0469683617505549,0.036615128152778814,-0.023002008972100148,0.02902348227890119,-0.02454942053030585,,,,0.04016903645704938
