estimate_date,forward_start,forward_end,year,fund_code,bucket,fund_forward_return,benchmark_5050_return,excess_vs_5050
2021-03-12,2021-03-19,2021-04-09,2021,2006,wrong,-0.010128291694800895,-0.014730136553806839,0.0046018448590059435
2021-03-12,2021-03-19,2021-04-09,2021,4720,wrong,0.012202355732564785,-0.014730136553806839,0.026932492286371623
2021-03-12,2021-03-19,2021-04-09,2021,4721,wrong,0.011884404924760616,-0.014730136553806839,0.026614541478567455
2021-03-12,2021-03-19,2021-04-09,2021,110,wrong,0.001982029598308843,-0.014730136553806839,0.01671216615211568
2021-03-12,2021-03-19,2021-04-09,2021,2513,wrong,0.001958004186077833,-0.014730136553806839,0.01668814073988467
2021-03-12,2021-03-19,2021-04-09,2021,3476,wrong,0.0008281192491719214,-0.014730136553806839,0.01555825580297876
2021-03-12,2021-03-19,2021-04-09,2021,5635,wrong,0.009135995823544851,-0.014730136553806839,0.02386613237735169
2021-03-12,2021-03-19,2021-04-09,2021,5636,wrong,0.00821753073222875,-0.014730136553806839,0.02294766728603559
2021-03-12,2021-03-19,2021-04-09,2021,5457,wrong,0.043305972261533654,-0.014730136553806839,0.05803610881534049
2021-03-12,2021-03-19,2021-04-09,2021,309,wrong,-0.01735688185140072,-0.014730136553806839,-0.00262674529759388
2021-03-12,2021-03-19,2021-04-09,2021,3295,wrong,0.0037768994290732216,-0.014730136553806839,0.01850703598288006
2021-03-12,2021-03-19,2021-04-09,2021,6586,wrong,0.0033430104689011753,-0.014730136553806839,0.018073147022708014
2021-03-12,2021-03-19,2021-04-09,2021,3877,wrong,0.013662685486790282,-0.014730136553806839,0.02839282204059712
2021-03-12,2021-03-19,2021-04-09,2021,3878,wrong,0.01340140395660483,-0.014730136553806839,0.028131540510411668
2021-03-12,2021-03-19,2021-04-09,2021,4083,wrong,-0.004725530813050383,-0.014730136553806839,0.010004605740756456
2021-03-12,2021-03-19,2021-04-09,2021,4084,wrong,-0.005035054174633569,-0.014730136553806839,0.00969508237917327
2021-03-12,2021-03-19,2021-04-09,2021,4916,wrong,-0.008805222407772928,-0.014730136553806839,0.0059249141460339105
2021-03-12,2021-03-19,2021-04-09,2021,6973,wrong,-0.0025921899824398187,-0.014730136553806839,0.01213794657136702
2021-03-12,2021-03-19,2021-04-09,2021,2784,wrong,-0.0029552490852799984,-0.014730136553806839,0.01177488746852684
2021-03-12,2021-03-19,2021-04-09,2021,2783,wrong,-0.0026931841723640826,-0.014730136553806839,0.012036952381442756
2021-03-12,2021-03-19,2021-04-09,2021,4406,wrong,2.220446049250313e-16,-0.014730136553806839,0.01473013655380706
2021-03-12,2021-03-19,2021-04-09,2021,4405,wrong,2.220446049250313e-16,-0.014730136553806839,0.01473013655380706
2021-03-12,2021-03-19,2021-04-09,2021,2660,wrong,0.006382978723404431,-0.014730136553806839,0.02111311527721127
2021-03-12,2021-03-19,2021-04-09,2021,1485,wrong,0.0031250000000000444,-0.014730136553806839,0.017855136553806883
2021-03-12,2021-03-19,2021-04-09,2021,1309,wrong,0.0,-0.014730136553806839,0.014730136553806839
2021-03-12,2021-03-19,2021-04-09,2021,2871,wrong,0.04476119029757464,-0.014730136553806839,0.059491326851381476
2021-03-12,2021-03-19,2021-04-09,2021,2872,wrong,0.0445614915140875,-0.014730136553806839,0.05929162806789434
2021-03-12,2021-03-19,2021-04-09,2021,3044,wrong,0.002188354826103689,-0.014730136553806839,0.016918491379910527
2021-03-12,2021-03-19,2021-04-09,2021,3045,wrong,0.00191113234591489,-0.014730136553806839,0.01664126889972173
2021-03-12,2021-03-19,2021-04-09,2021,1547,wrong,0.006630500301386233,-0.014730136553806839,0.02136063685519307
2021-03-12,2021-03-19,2021-04-09,2021,2923,wrong,0.006654567453115323,-0.014730136553806839,0.02138470400692216
2021-03-12,2021-03-19,2021-04-09,2021,6195,wrong,0.01301424336635093,-0.014730136553806839,0.02774437992015777
2021-03-12,2021-03-19,2021-04-09,2021,6353,wrong,0.0018249688925755514,-0.014730136553806839,0.01655510544638239
2021-03-12,2021-03-19,2021-04-09,2021,804,wrong,0.009703196347031762,-0.014730136553806839,0.0244333329008386
2021-03-12,2021-03-19,2021-04-09,2021,6844,wrong,0.009476612762997938,-0.014730136553806839,0.024206749316804776
2021-03-12,2021-03-19,2021-04-09,2021,4393,wrong,0.013202767222059819,-0.014730136553806839,0.027932903775866658
2021-03-12,2021-03-19,2021-04-09,2021,7134,wrong,0.010041504886865837,-0.014730136553806839,0.024771641440672676
2021-03-12,2021-03-19,2021-04-09,2021,7133,wrong,0.010456651224354685,-0.014730136553806839,0.025186787778161523
2021-03-12,2021-03-19,2021-04-09,2021,5082,wrong,-0.014965498700600377,-0.014730136553806839,-0.0002353621467935385
2021-03-12,2021-03-19,2021-04-09,2021,5083,wrong,-0.015005840596639453,-0.014730136553806839,-0.00027570404283261407
2021-03-12,2021-03-19,2021-04-09,2021,5974,wrong,0.00438697760332496,-0.014730136553806839,0.019117114157131798
2021-03-12,2021-03-19,2021-04-09,2021,5975,wrong,0.003981264637002546,-0.014730136553806839,0.018711401190809385
2021-03-12,2021-03-19,2021-04-09,2021,1955,wrong,0.03384367445608372,-0.014730136553806839,0.048573811009890555
2021-03-12,2021-03-19,2021-04-09,2021,5960,wrong,0.00540615469919592,-0.014730136553806839,0.020136291253002758
2021-03-12,2021-03-19,2021-04-09,2021,5961,wrong,0.004746050860664708,-0.014730136553806839,0.019476187414471546
2021-03-12,2021-03-19,2021-04-09,2021,1203,wrong,-0.0006179323981956308,-0.014730136553806839,0.014112204155611208
2021-03-12,2021-03-19,2021-04-09,2021,1204,wrong,-0.00098479719332778,-0.014730136553806839,0.013745339360479059
2021-03-12,2021-03-19,2021-04-09,2021,5126,wrong,0.003459094199983914,-0.014730136553806839,0.018189230753790753
2021-03-12,2021-03-19,2021-04-09,2021,1638,wrong,-0.01741803278688514,-0.014730136553806839,-0.002687896233078302
2021-03-12,2021-03-19,2021-04-09,2021,1162,wrong,-0.017396184062850817,-0.014730136553806839,-0.0026660475090439784
2021-03-12,2021-03-19,2021-04-09,2021,5267,wrong,0.0010415251550968119,-0.014730136553806839,0.01577166170890365
2021-03-12,2021-03-19,2021-04-09,2021,6138,wrong,0.025160515738372302,-0.014730136553806839,0.03989065229217914
2021-03-12,2021-03-19,2021-04-09,2021,4278,wrong,0.009014045140102178,-0.014730136553806839,0.023744181693909017
2021-03-12,2021-03-19,2021-04-09,2021,2317,wrong,0.0006422607578677741,-0.014730136553806839,0.015372397311674613
2021-03-12,2021-03-19,2021-04-09,2021,2335,wrong,-0.001273373098317876,-0.014730136553806839,0.013456763455488963
2021-03-12,2021-03-19,2021-04-09,2021,2334,wrong,-0.0008506739955503884,-0.014730136553806839,0.01387946255825645
2021-03-12,2021-03-19,2021-04-09,2021,916,wrong,0.011728395061728403,-0.014730136553806839,0.02645853161553524
2021-03-12,2021-03-19,2021-04-09,2021,4350,wrong,-0.008192794174012974,-0.014730136553806839,0.0065373423797938646
2021-03-12,2021-03-19,2021-04-09,2021,893,wrong,0.01722158438576349,-0.014730136553806839,0.03195172093957033
2021-03-12,2021-03-19,2021-04-09,2021,3232,wrong,-0.056374820931996306,-0.014730136553806839,-0.04164468437818947
2021-03-12,2021-03-19,2021-04-09,2021,3233,wrong,-0.056937060538500894,-0.014730136553806839,-0.042206923984694056
2021-03-12,2021-03-19,2021-04-09,2021,1678,wrong,-0.01267274499684623,-0.014730136553806839,0.0020573915569606083
2021-03-12,2021-03-19,2021-04-09,2021,1208,wrong,-0.005213764337851923,-0.014730136553806839,0.009516372215954916
2021-03-12,2021-03-19,2021-04-09,2021,646,wrong,-0.020062096966802057,-0.014730136553806839,-0.005331960412995218
2021-03-12,2021-03-19,2021-04-09,2021,251,wrong,-0.03873109553670229,-0.014730136553806839,-0.02400095898289545
2021-03-12,2021-03-19,2021-04-09,2021,4871,wrong,-0.0410659676714723,-0.014730136553806839,-0.026335831117665465
2021-03-12,2021-03-19,2021-04-09,2021,1583,wrong,-0.0014334470989759707,-0.014730136553806839,0.013296689454830868
2021-03-12,2021-03-19,2021-04-09,2021,1882,wrong,0.00398953283857395,-0.014730136553806839,0.01871966939238079
2021-03-12,2021-03-19,2021-04-09,2021,5662,wrong,-0.02430101907499349,-0.014730136553806839,-0.009570882521186652
2021-03-12,2021-03-19,2021-04-09,2021,5663,wrong,-0.024607017311136348,-0.014730136553806839,-0.00987688075732951
2021-03-12,2021-03-19,2021-04-09,2021,4232,wrong,0.0033730934689091274,-0.014730136553806839,0.018103230022715966
2021-04-09,2021-04-16,2021-05-07,2021,2333,correct,0.004865249002350858,0.0014897735177277216,0.003375475484623136
2021-04-09,2021-04-16,2021-05-07,2021,3070,correct,0.05789016084625409,0.0014897735177277216,0.05640038732852637
2021-04-09,2021-04-16,2021-05-07,2021,263,correct,0.034330554193231944,0.0014897735177277216,0.03284078067550422
2021-04-09,2021-04-16,2021-05-07,2021,1313,correct,0.038929440389294134,0.0014897735177277216,0.03743966687156641
2021-04-09,2021-04-16,2021-05-07,2021,4450,correct,-0.037478156902418513,0.0014897735177277216,-0.038967930420146235
2021-04-09,2021-04-16,2021-05-07,2021,601,correct,0.011514614703277415,0.0014897735177277216,0.010024841185549693
2021-04-09,2021-04-16,2021-05-07,2021,965,correct,0.03740157480314954,0.0014897735177277216,0.03591180128542182
2021-04-09,2021-04-16,2021-05-07,2021,1008,correct,0.022012578616352085,0.0014897735177277216,0.020522805098624364
2021-04-09,2021-04-16,2021-05-07,2021,1000,correct,0.05456509994597525,0.0014897735177277216,0.05307532642824753
2021-04-09,2021-04-16,2021-05-07,2021,1267,correct,0.08765652951699465,0.0014897735177277216,0.08616675599926693
2021-04-09,2021-04-16,2021-05-07,2021,4292,correct,-0.02713726343267342,0.0014897735177277216,-0.02862703695040114
2021-04-09,2021-04-16,2021-05-07,2021,1734,correct,0.02598267821452338,0.0014897735177277216,0.02449290469679566
2021-04-09,2021-04-16,2021-05-07,2021,1735,correct,0.025265957446808374,0.0014897735177277216,0.023776183929080652
2021-04-09,2021-04-16,2021-05-07,2021,3745,correct,0.062434085635941994,0.0014897735177277216,0.06094431211821427
2021-04-09,2021-04-16,2021-05-07,2021,1048,correct,0.04517906336088129,0.0014897735177277216,0.04368928984315357
2021-04-09,2021-04-16,2021-05-07,2021,3190,correct,0.02387660742667208,0.0014897735177277216,0.02238683390894436
2021-04-09,2021-04-16,2021-05-07,2021,3069,correct,0.05830013280212487,0.0014897735177277216,0.05681035928439715
2021-04-09,2021-04-16,2021-05-07,2021,4812,correct,0.04428304627516089,0.0014897735177277216,0.042793272757433165
2021-04-09,2021-04-16,2021-05-07,2021,2861,correct,0.01813926272674049,0.0014897735177277216,0.01664948920901277
2021-04-09,2021-04-16,2021-05-07,2021,1104,correct,0.030362776025236737,0.0014897735177277216,0.028873002507509016
2021-04-09,2021-04-16,2021-05-07,2021,1126,correct,-0.003076923076923088,0.0014897735177277216,-0.00456669659465081
2021-04-09,2021-04-16,2021-05-07,2021,5075,correct,0.00665732305536082,0.0014897735177277216,0.005167549537633098
2021-04-09,2021-04-16,2021-05-07,2021,2332,correct,0.005271565495207575,0.0014897735177277216,0.0037817919774798536
2021-04-09,2021-04-16,2021-05-07,2021,4845,correct,0.06197883258499037,0.0014897735177277216,0.06048905906726265
2021-04-09,2021-04-16,2021-05-07,2021,1576,correct,0.049468331021728984,0.0014897735177277216,0.04797855750400126
2021-04-09,2021-04-16,2021-05-07,2021,1188,correct,0.005392912172573094,0.0014897735177277216,0.003903138654845373
2021-04-09,2021-04-16,2021-05-07,2021,1496,correct,0.0360655737704918,0.0014897735177277216,0.03457580025276408
2021-04-09,2021-04-16,2021-05-07,2021,1476,correct,0.05925432756324911,0.0014897735177277216,0.05776455404552139
2021-04-09,2021-04-16,2021-05-07,2021,1421,correct,0.02284450994841558,0.0014897735177277216,0.02135473643068786
2021-04-09,2021-04-16,2021-05-07,2021,1416,correct,0.016406890894175463,0.0014897735177277216,0.014917117376447742
2021-04-09,2021-04-16,2021-05-07,2021,1409,correct,0.0356589147286821,0.0014897735177277216,0.03416914121095438
2021-04-09,2021-04-16,2021-05-07,2021,1396,correct,0.009056603773585081,0.0014897735177277216,0.00756683025585736
2021-04-09,2021-04-16,2021-05-07,2021,4805,correct,0.02163915379774406,0.0014897735177277216,0.020149380280016338
2021-04-09,2021-04-16,2021-05-07,2021,4640,correct,0.012386328002508717,0.0014897735177277216,0.010896554484780996
2021-04-09,2021-04-16,2021-05-07,2021,4813,correct,0.04366502627408453,0.0014897735177277216,0.04217525275635681
2021-04-09,2021-04-16,2021-05-07,2021,21,correct,0.018973998594518537,0.0014897735177277216,0.017484225076790816
2021-04-09,2021-04-16,2021-05-07,2021,5296,correct,0.052394394096964225,0.0014897735177277216,0.050904620579236504
2021-04-09,2021-04-16,2021-05-07,2021,5962,correct,0.013524736030370965,0.0014897735177277216,0.012034962512643244
2021-04-09,2021-04-16,2021-05-07,2021,409,correct,0.045217867909016274,0.0014897735177277216,0.04372809439128855
2021-04-09,2021-04-16,2021-05-07,2021,5963,correct,0.012887326788672215,0.0014897735177277216,0.011397553270944494
2021-04-09,2021-04-16,2021-05-07,2021,5241,correct,-0.008478608816022692,0.0014897735177277216,-0.009968382333750414
2021-04-09,2021-04-16,2021-05-07,2021,5969,correct,0.08134709317272026,0.0014897735177277216,0.07985731965499254
2021-04-09,2021-04-16,2021-05-07,2021,6604,correct,0.004181548915410893,0.0014897735177277216,0.0026917753976831715
2021-04-09,2021-04-16,2021-05-07,2021,6605,correct,0.0038337813422639755,0.0014897735177277216,0.002344007824536254
2021-04-09,2021-04-16,2021-05-07,2021,6671,correct,0.017911949685534445,0.0014897735177277216,0.016422176167806724
2021-04-09,2021-04-16,2021-05-07,2021,173,correct,0.024147298520978078,0.0014897735177277216,0.022657525003250356
2021-04-09,2021-04-16,2021-05-07,2021,6751,correct,-0.01463907117617358,0.0014897735177277216,-0.0161288446939013
2021-04-09,2021-04-16,2021-05-07,2021,17,correct,0.01877708233028441,0.0014897735177277216,0.01728730881255669
2021-04-09,2021-04-16,2021-05-07,2021,696,correct,0.054573016675088404,0.0014897735177277216,0.05308324315736068
2021-04-09,2021-04-16,2021-05-07,2021,5268,correct,0.018112753045814722,0.0014897735177277216,0.016622979528087
2021-04-09,2021-04-16,2021-05-07,2021,1245,correct,0.07543391188251003,0.0014897735177277216,0.07394413836478231
2021-04-09,2021-04-16,2021-05-07,2021,5009,correct,0.07705562064925187,0.0014897735177277216,0.07556584713152414
2021-04-09,2021-04-16,2021-05-07,2021,124,correct,0.01525785779676525,0.0014897735177277216,0.013768084279037529
2021-04-09,2021-04-16,2021-05-07,2021,83,correct,0.025482344375682642,0.0014897735177277216,0.02399257085795492
2021-04-09,2021-04-16,2021-05-07,2021,5038,correct,0.07330104003419269,0.0014897735177277216,0.07181126651646497
2021-04-09,2021-04-16,2021-05-07,2021,4995,correct,0.0344065498015973,0.0014897735177277216,0.032916776283869575
2021-04-09,2021-04-16,2021-05-07,2021,867,correct,0.037786056412985713,0.0014897735177277216,0.03629628289525799
2021-04-09,2021-04-16,2021-05-07,2021,31,correct,0.01146575766966218,0.0014897735177277216,0.009975984151934458
2021-04-09,2021-04-16,2021-05-07,2021,751,correct,0.01743172574084828,0.0014897735177277216,0.01594195222312056
2021-04-09,2021-04-16,2021-05-07,2021,5328,correct,0.019339130434782748,0.0014897735177277216,0.017849356917055026
2021-04-09,2021-04-16,2021-05-07,2021,1158,correct,0.04758418740849191,0.0014897735177277216,0.046094413890764185
2021-04-09,2021-04-16,2021-05-07,2021,5242,correct,-0.009123275478415516,0.0014897735177277216,-0.010613048996143237
2021-04-09,2021-04-16,2021-05-07,2021,339,correct,0.01620963130547204,0.0014897735177277216,0.014719857787744317
2021-04-09,2021-04-16,2021-05-07,2021,1723,correct,0.04006497022198152,0.0014897735177277216,0.0385751967042538
2021-04-09,2021-04-16,2021-05-07,2021,971,correct,0.001819284414796618,0.0014897735177277216,0.00032951089706889647
2021-04-09,2021-04-16,2021-05-07,2021,5968,correct,0.08192823173367936,0.0014897735177277216,0.08043845821595164
2021-04-09,2021-04-16,2021-05-07,2021,4925,correct,0.06165926106275488,0.0014897735177277216,0.060169487545027156
2021-04-09,2021-04-16,2021-05-07,2021,1542,correct,0.04667863554757634,0.0014897735177277216,0.04518886202984862
2021-04-09,2021-04-16,2021-05-07,2021,793,correct,0.031139835487661527,0.0014897735177277216,0.029650061969933805
2021-04-09,2021-04-16,2021-05-07,2021,5894,correct,0.028334597464513944,0.0014897735177277216,0.026844823946786223
2021-04-09,2021-04-16,2021-05-07,2021,1726,correct,0.03149606299212593,0.0014897735177277216,0.030006289474398207
2021-04-09,2021-04-16,2021-05-07,2021,4846,correct,0.06150165907863259,0.0014897735177277216,0.060011885560904865
2021-04-09,2021-04-16,2021-05-07,2021,4148,correct,0.03161646949424002,0.0014897735177277216,0.030126695976512297
2021-04-09,2021-04-16,2021-05-07,2021,1166,correct,0.04211395540875307,0.0014897735177277216,0.040624181891025346
2021-04-09,2021-04-16,2021-05-07,2021,5037,correct,0.0735675713584405,0.0014897735177277216,0.07207779784071278
2021-04-09,2021-04-16,2021-05-07,2021,3191,correct,0.02334487075631486,0.0014897735177277216,0.02185509723858714
2021-04-09,2021-04-16,2021-05-07,2021,5297,correct,0.05210625991708007,0.0014897735177277216,0.050616486399352345
2021-04-09,2021-04-16,2021-05-07,2021,1009,correct,0.02803118261734938,0.0014897735177277216,0.02654140909962166
2021-04-09,2021-04-16,2021-05-07,2021,5826,correct,0.021470019342359814,0.0014897735177277216,0.019980245824632092
2021-04-09,2021-04-16,2021-05-07,2021,854,correct,0.02281069743051911,0.0014897735177277216,0.02132092391279139
2021-04-09,2021-04-16,2021-05-07,2021,996,correct,0.030792917628945427,0.0014897735177277216,0.029303144111217705
2021-04-09,2021-04-16,2021-05-07,2021,1886,correct,0.022784480513844185,0.0014897735177277216,0.021294706996116464
2021-04-09,2021-04-16,2021-05-07,2021,4231,correct,0.02216252518468753,0.0014897735177277216,0.02067275166695981
2021-04-09,2021-04-16,2021-05-07,2021,1513,correct,-0.00409276944065462,0.0014897735177277216,-0.005582542958382342
2021-04-09,2021-04-16,2021-05-07,2021,117,correct,0.02719854941069788,0.0014897735177277216,0.02570877589297016
2021-04-09,2021-04-16,2021-05-07,2021,1677,correct,0.03256704980842895,0.0014897735177277216,0.031077276290701228
2021-04-09,2021-04-16,2021-05-07,2021,4784,correct,0.06960845245494096,0.0014897735177277216,0.06811867893721324
2021-04-09,2021-04-16,2021-05-07,2021,524,correct,0.00375836149231068,0.0014897735177277216,0.0022685879745829585
2021-04-09,2021-04-16,2021-05-07,2021,1749,correct,0.0034965034965035446,0.0014897735177277216,0.002006729978775823
2021-04-09,2021-04-16,2021-05-07,2021,39,correct,-0.004184245106853557,0.0014897735177277216,-0.0056740186245812785
2021-04-09,2021-04-16,2021-05-07,2021,1076,correct,0.026287553648068673,0.0014897735177277216,0.024797780130340952
2021-04-09,2021-04-16,2021-05-07,2021,1938,correct,0.022681898846495407,0.0014897735177277216,0.021192125328767686
2021-04-09,2021-04-16,2021-05-07,2021,4241,correct,0.022024685766051322,0.0014897735177277216,0.0205349122483236
2021-04-09,2021-04-16,2021-05-07,2021,1042,correct,0.02463054187192082,0.0014897735177277216,0.023140768354193098
2021-04-09,2021-04-16,2021-05-07,2021,1696,correct,0.0023474178403757318,0.0014897735177277216,0.0008576443226480102
2021-04-09,2021-04-16,2021-05-07,2021,592,correct,0.02179542511868804,0.0014897735177277216,0.020305651600960317
2021-04-09,2021-04-16,2021-05-07,2021,120,correct,0.008936170212765715,0.0014897735177277216,0.007446396695037993
2021-04-09,2021-04-16,2021-05-07,2021,1692,correct,0.008932769158439102,0.0014897735177277216,0.007442995640711381
2021-04-09,2021-04-16,2021-05-07,2021,4374,correct,-0.01254643004539846,0.0014897735177277216,-0.014036203563126182
2021-04-09,2021-04-16,2021-05-07,2021,4375,correct,-0.012670890296765491,0.0014897735177277216,-0.014160663814493213
2021-04-09,2021-04-16,2021-05-07,2021,294,correct,0.025113122171945612,0.0014897735177277216,0.02362334865421789
2021-04-09,2021-04-16,2021-05-07,2021,1482,correct,0.0037672059888915754,0.0014897735177277216,0.002277432471163854
2021-04-09,2021-04-16,2021-05-07,2021,1268,correct,0.006751054852320859,0.0014897735177277216,0.0052612813345931375
2021-04-09,2021-04-16,2021-05-07,2021,5207,correct,0.0428989275268119,0.0014897735177277216,0.04140915400908418
2021-04-09,2021-04-16,2021-05-07,2021,5259,correct,0.018008425535854578,0.0014897735177277216,0.016518652018126856
2021-04-09,2021-04-16,2021-05-07,2021,1291,correct,0.021439509954058078,0.0014897735177277216,0.019949736436330356
2021-04-09,2021-04-16,2021-05-07,2021,697,correct,-0.0010309278350514317,0.0014897735177277216,-0.0025207013527791533
2021-04-09,2021-04-16,2021-05-07,2021,1105,correct,0.007915567282322122,0.0014897735177277216,0.006425793764594401
2021-04-09,2021-04-16,2021-05-07,2021,1703,correct,-0.020475319926873792,0.0014897735177277216,-0.021965093444601513
2021-04-09,2021-04-16,2021-05-07,2021,5090,correct,0.01876529779711711,0.0014897735177277216,0.017275524279389387
2021-04-09,2021-04-16,2021-05-07,2021,5091,correct,0.01816675869685258,0.0014897735177277216,0.01667698517912486
2021-04-09,2021-04-16,2021-05-07,2021,746,correct,-0.012177650429799569,0.0014897735177277216,-0.01366742394752729
2021-04-09,2021-04-16,2021-05-07,2021,1811,correct,0.059336823734729593,0.0014897735177277216,0.05784705021700187
2021-04-09,2021-04-16,2021-05-07,2021,884,correct,0.02037351443123958,0.0014897735177277216,0.01888374091351186
2021-04-09,2021-04-16,2021-05-07,2021,1382,correct,0.02034883720930236,0.0014897735177277216,0.01885906369157464
2021-04-09,2021-04-16,2021-05-07,2021,1163,correct,0.03069395017793597,0.0014897735177277216,0.029204176660208248
2021-04-09,2021-04-16,2021-05-07,2021,1705,correct,0.051291435741921854,0.0014897735177277216,0.04980166222419413
2021-04-09,2021-04-16,2021-05-07,2021,1054,correct,0.05402425578831305,0.0014897735177277216,0.052534482270585325
2021-04-09,2021-04-16,2021-05-07,2021,5029,correct,0.009075944298616356,0.0014897735177277216,0.007586170780888635
2021-04-09,2021-04-16,2021-05-07,2021,1685,correct,0.010243277848911658,0.0014897735177277216,0.008753504331183937
2021-04-09,2021-04-16,2021-05-07,2021,4332,correct,0.007393715341959206,0.0014897735177277216,0.0059039418242314845
2021-04-09,2021-04-16,2021-05-07,2021,4477,correct,-0.00417186151337845,0.0014897735177277216,-0.005661635031106171
2021-04-09,2021-04-16,2021-05-07,2021,4183,correct,0.0015016233766231846,0.0014897735177277216,1.1849858895462972e-05
2021-04-09,2021-04-16,2021-05-07,2021,1714,correct,0.03312883435582803,0.0014897735177277216,0.03163906083810031
2021-04-09,2021-04-16,2021-05-07,2021,1097,correct,0.03166869671132799,0.0014897735177277216,0.03017892319360027
2021-04-09,2021-04-16,2021-05-07,2021,1319,correct,-0.014740310413595803,0.0014897735177277216,-0.016230083931323525
2021-04-09,2021-04-16,2021-05-07,2021,3145,correct,0.041888297872340496,0.0014897735177277216,0.040398524354612775
2021-04-09,2021-04-16,2021-05-07,2021,4076,correct,0.012082853855005737,0.0014897735177277216,0.010593080337278016
2021-04-09,2021-04-16,2021-05-07,2021,6868,correct,-0.025465665832638318,0.0014897735177277216,-0.02695543935036604
2021-04-09,2021-04-16,2021-05-07,2021,2562,correct,0.04680240894751919,0.0014897735177277216,0.04531263542979147
2021-04-09,2021-04-16,2021-05-07,2021,1036,correct,0.002277904328018332,0.0014897735177277216,0.0007881308102906104
2021-04-09,2021-04-16,2021-05-07,2021,2980,correct,0.03546712802768193,0.0014897735177277216,0.033977354509954205
2021-04-09,2021-04-16,2021-05-07,2021,1463,correct,0.007959479015919202,0.0014897735177277216,0.00646970549819148
2021-04-09,2021-04-16,2021-05-07,2021,5209,correct,-0.0090819833087874,0.0014897735177277216,-0.010571756826515122
2021-04-09,2021-04-16,2021-05-07,2021,5210,correct,-0.009503167722574202,0.0014897735177277216,-0.010992941240301923
2021-04-09,2021-04-16,2021-05-07,2021,4189,correct,0.015784483239444258,0.0014897735177277216,0.014294709721716536
2021-04-09,2021-04-16,2021-05-07,2021,591,correct,0.004528985507246341,0.0014897735177277216,0.00303921198951862
2021-04-09,2021-04-16,2021-05-07,2021,1070,correct,0.00909450375642562,0.0014897735177277216,0.007604730238697899
2021-04-09,2021-04-16,2021-05-07,2021,5165,correct,0.048669313336274334,0.0014897735177277216,0.04717953981854661
2021-04-09,2021-04-16,2021-05-07,2021,5164,correct,0.0487498186390678,0.0014897735177277216,0.04726004512134008
2021-04-09,2021-04-16,2021-05-07,2021,1616,correct,0.014773473407748039,0.0014897735177277216,0.013283699890020317
2021-04-09,2021-04-16,2021-05-07,2021,1490,correct,0.016798418972331808,0.0014897735177277216,0.015308645454604086
2021-04-09,2021-04-16,2021-05-07,2021,2229,correct,-0.00046382189239357885,0.0014897735177277216,-0.0019535954101213004
2021-04-09,2021-04-16,2021-05-07,2021,1072,correct,0.0030975735673723914,0.0014897735177277216,0.0016078000496446698
2021-04-09,2021-04-16,2021-05-07,2021,1781,correct,0.01955174058178355,0.0014897735177277216,0.01806196706405583
2021-04-09,2021-04-16,2021-05-07,2021,5228,correct,-0.0143114396739642,0.0014897735177277216,-0.01580121319169192
2021-04-09,2021-04-16,2021-05-07,2021,1039,correct,0.020307354555433532,0.0014897735177277216,0.01881758103770581
2021-04-09,2021-04-16,2021-05-07,2021,1651,wrong,0.011655011655011593,0.0014897735177277216,0.010165238137283872
2021-04-09,2021-04-16,2021-05-07,2021,2305,wrong,-0.008943089430894169,0.0014897735177277216,-0.01043286294862189
2021-04-09,2021-04-16,2021-05-07,2021,4769,wrong,0.016232169208067138,0.0014897735177277216,0.014742395690339416
2021-04-09,2021-04-16,2021-05-07,2021,6803,wrong,0.0005026569007611226,0.0014897735177277216,-0.000987116616966599
2021-04-09,2021-04-16,2021-05-07,2021,411,wrong,0.0,0.0014897735177277216,-0.0014897735177277216
2021-04-09,2021-04-16,2021-05-07,2021,4359,wrong,0.0022881986156397804,0.0014897735177277216,0.0007984250979120588
2021-04-09,2021-04-16,2021-05-07,2021,4360,wrong,0.0017216813108527074,0.0014897735177277216,0.00023190779312498577
2021-04-09,2021-04-16,2021-05-07,2021,4946,wrong,-0.006754354781372096,0.0014897735177277216,-0.008244128299099818
2021-04-09,2021-04-16,2021-05-07,2021,4947,wrong,-0.007026948710518677,0.0014897735177277216,-0.008516722228246398
2021-04-09,2021-04-16,2021-05-07,2021,1178,wrong,0.014018691588784993,0.0014897735177277216,0.012528918071057271
2021-04-09,2021-04-16,2021-05-07,2021,4436,wrong,0.009549497011226205,0.0014897735177277216,0.008059723493498483
2021-04-09,2021-04-16,2021-05-07,2021,4437,wrong,0.009108556069882034,0.0014897735177277216,0.007618782552154313
2021-04-09,2021-04-16,2021-05-07,2021,2612,wrong,0.00708206094470798,0.0014897735177277216,0.005592287426980258
2021-04-09,2021-04-16,2021-05-07,2021,4716,wrong,-0.0010775217000896786,0.0014897735177277216,-0.0025672952178174002
2021-04-09,2021-04-16,2021-05-07,2021,4761,wrong,0.0029637936558795097,0.0014897735177277216,0.0014740201381517881
2021-04-09,2021-04-16,2021-05-07,2021,4760,wrong,0.0031190019193856333,0.0014897735177277216,0.0016292284016579117
2021-04-09,2021-04-16,2021-05-07,2021,4484,wrong,-0.012190570966538194,0.0014897735177277216,-0.013680344484265916
2021-04-09,2021-04-16,2021-05-07,2021,4606,wrong,-0.012767357683448388,0.0014897735177277216,-0.01425713120117611
2021-04-09,2021-04-16,2021-05-07,2021,4485,wrong,-0.012441284753078596,0.0014897735177277216,-0.013931058270806318
