estimate_date,window_start,window_end,fund_code,w_growth,w_value,w_cash,weight_sum,r2,valid,net_growth_exposure
2018-01-19,2017-01-13,2018-01-19,3127,0.020567355483462828,0.0026060444072126127,0.6748665068074533,0.6980399066981288,0.019815017365771848,False,0.017961311076250215
2018-01-19,2017-01-13,2018-01-19,3145,0.9999999999999998,8.326672684688674e-17,5.204170427930421e-17,0.9999999999999999,0.4555913591273604,False,0.9999999999999997
2018-01-19,2017-01-13,2018-01-19,3161,0.0865353354837843,0.051623242796232226,0.7923617255898362,0.9305203038698527,0.6531099845032231,False,0.03491209268755207
2018-01-19,2017-01-13,2018-01-19,3190,0.16905184959678266,1.9999336121818843e-18,0.0,0.16905184959678266,0.5212061405778573,False,0.16905184959678266
2018-01-19,2017-01-13,2018-01-19,3191,0.16497018769261182,6.029328819940958e-18,8.035506063732912e-17,0.1649701876926119,0.5304640297820539,False,0.16497018769261182
2018-01-19,2017-01-13,2018-01-19,3230,0.21552135149847174,1.3526690707045133e-17,0.2173643124684448,0.4328856639669165,0.5371909278512079,False,0.21552135149847174
2018-01-19,2017-01-13,2018-01-19,3231,0.2125417420360271,5.048725383594444e-18,0.34920404011538003,0.5617457821514071,0.46600758197322634,False,0.2125417420360271
2018-01-19,2017-01-13,2018-01-19,3295,0.07178204885339151,0.053088866669052284,0.8306857832599934,0.9555566987824372,0.6410024623497284,False,0.018693182184339227
2018-01-19,2017-01-13,2018-01-19,3298,0.5420095870908227,0.0,0.4579904129091772,0.9999999999999999,0.2664372626404701,False,0.5420095870908227
2018-01-19,2017-01-13,2018-01-19,3299,0.5410249971857941,6.9243834917179946e-18,0.458975002814206,1.0,0.2652528931338972,False,0.5410249971857941
2018-01-19,2017-01-13,2018-01-19,3331,0.08121566542013013,0.3268963695021248,0.0,0.40811203492225495,0.5159779241457643,False,-0.24568070408199466
2018-01-19,2017-01-13,2018-01-19,3476,0.15788962846498364,0.0,9.367506770274758e-17,0.15788962846498372,0.5224445739935952,False,0.15788962846498364
2018-01-19,2017-01-13,2018-01-19,3624,0.7554730350902963,0.0,0.24452696490970358,0.9999999999999999,0.14046697452240764,False,0.7554730350902963
2018-01-19,2017-01-13,2018-01-19,3625,0.7533788393121267,2.2805722484505546e-17,0.24662116068787315,0.9999999999999998,0.14116615657401088,False,0.7533788393121267
2018-01-19,2017-01-13,2018-01-19,3634,0.8702312177523848,3.2098490279139664e-18,0.1297687822476152,1.0,0.4980781886725205,False,0.8702312177523848
2018-01-19,2017-01-13,2018-01-19,3865,0.9999999999999998,0.0,1.821459649775647e-16,1.0,0.5132563576653071,False,0.9999999999999998
2018-01-19,2017-01-13,2018-01-19,3877,0.012524856683881603,0.03125243349956245,0.3853444986557931,0.4291217888392372,0.2428057018150762,False,-0.018727576815680845
2018-01-19,2017-01-13,2018-01-19,3878,0.011751522822691315,0.031242709326625602,0.3092361027815048,0.35223033493082173,0.2474285353325315,False,-0.019491186503934287
2018-01-19,2017-01-13,2018-01-19,3900,0.0006402631909307967,0.15917717995347871,0.8401825568555906,1.0000000000000002,0.3935734610929089,False,-0.1585369167625479
2018-01-19,2017-01-13,2018-01-19,17,0.8962879365751099,0.04602810105971907,0.057683962365171,1.0,0.6134001221781956,False,0.8502598355153907
2018-01-19,2017-01-13,2018-01-19,20,1.0,1.0408340855860843e-16,5.902933980587121e-19,1.0,0.5718942918854577,False,0.9999999999999999
2018-01-19,2017-01-13,2018-01-19,21,0.9999999999999999,4.750392778382318e-17,0.0,0.9999999999999999,0.7564271905128604,True,0.9999999999999999
2018-01-19,2017-01-13,2018-01-19,31,0.876053686256137,2.77905074209928e-17,1.0282174117981595e-16,0.8760536862561371,0.6148701311204918,False,0.876053686256137
2018-01-19,2017-01-13,2018-01-19,39,0.9251511310044638,2.998853380814289e-17,0.07484886899553624,1.0,0.5581557290409273,False,0.9251511310044638
2018-01-19,2017-01-13,2018-01-19,57,0.7270543461096547,0.21612975229726616,0.05681590159307917,1.0,0.5685293165363103,False,0.5109245938123885
2018-01-19,2017-01-13,2018-01-19,61,0.9999999999999999,7.169020476207623e-18,0.0,0.9999999999999999,0.33384469879673206,False,0.9999999999999999
2018-01-19,2017-01-13,2018-01-19,66,0.0,0.09388026453243697,0.2730064723828176,0.3668867369152546,0.3805230313098973,False,-0.09388026453243697
2018-01-19,2017-01-13,2018-01-19,83,0.5227290083804083,0.4772709916195918,0.0,1.0,0.3885058642803799,False,0.045458016760816455
2018-01-19,2017-01-13,2018-01-19,117,0.9999999999999999,0.0,2.220446049250313e-16,1.0,0.4974886150713921,False,0.9999999999999999
2018-01-19,2017-01-13,2018-01-19,120,0.5616024157585181,0.37533192948067134,0.0,0.9369343452391894,0.6384845258366005,False,0.18627048627784676
2018-01-19,2017-01-13,2018-01-19,124,0.817422743597819,0.003483974935209035,0.0,0.820906718533028,0.6772458634262418,False,0.81393876866261
2018-01-19,2017-01-13,2018-01-19,127,1.0,5.551115123125783e-17,0.0,1.0,0.57788270735154,False,1.0
2018-01-19,2017-01-13,2018-01-19,172,0.331002632136194,0.6232605301756973,0.04573683768810867,1.0,0.8389861566822461,True,-0.29225789803950325
2018-01-19,2017-01-13,2018-01-19,173,0.9902605097363858,0.009739490263614259,0.0,1.0,0.5788001961573526,False,0.9805210194727716
2018-01-19,2017-01-13,2018-01-19,199,0.812339486621726,0.06373522138983534,1.2202550391529392e-16,0.8760747080115614,0.618877003412933,False,0.7486042652318906
2018-01-19,2017-01-13,2018-01-19,209,0.9999999999999999,6.3305987408663214e-18,0.0,0.9999999999999999,0.5505970316290992,False,0.9999999999999999
2018-01-19,2017-01-13,2018-01-19,220,0.7672985599571832,3.3544104206326946e-19,0.0,0.7672985599571832,0.33177366975572875,False,0.7672985599571832
2018-01-19,2017-01-13,2018-01-19,251,0.0,0.9999999999999998,1.3530843112619093e-16,0.9999999999999999,0.7418900955369888,True,-0.9999999999999998
2018-01-19,2017-01-13,2018-01-19,263,0.9356527096601855,1.7041776710098665e-18,0.0,0.9356527096601855,0.3915276559915324,False,0.9356527096601855
2018-01-19,2017-01-13,2018-01-19,294,1.0,0.0,0.0,1.0,0.45615294834131814,False,1.0
2018-01-19,2017-01-13,2018-01-19,308,1.0,4.163336342344337e-17,6.010876973464427e-17,1.0,0.7675901529998908,True,1.0
2018-01-19,2017-01-13,2018-01-19,327,0.09024837455736429,0.05432844183213478,0.7837544622434758,0.9283312786329748,0.7224436517912722,True,0.0359199327252295
2018-01-19,2017-01-13,2018-01-19,339,0.9487068083942591,5.1505062611032344e-17,0.05129319160574085,1.0,0.7118577922658423,True,0.9487068083942591
2018-01-19,2017-01-13,2018-01-19,354,0.9036958360436864,0.0,4.899429498836231e-17,0.9036958360436864,0.655466595425136,False,0.9036958360436864
2018-01-19,2017-01-13,2018-01-19,432,0.9999999999999998,8.480612821675346e-17,2.42861286636753e-17,0.9999999999999999,0.5115967458874067,False,0.9999999999999997
2018-01-19,2017-01-13,2018-01-19,522,0.9999999999999998,8.326672684688674e-17,0.0,0.9999999999999999,0.42764882572004437,False,0.9999999999999997
2018-01-19,2017-01-13,2018-01-19,532,0.6519793493396528,0.12373669303288679,0.2242839576274603,1.0,0.32055392504759594,False,0.528242656306766
2018-01-19,2017-01-13,2018-01-19,547,0.8035791087564216,0.0,0.1964208912435784,1.0,0.5519086053653814,False,0.8035791087564216
2018-01-19,2017-01-13,2018-01-19,550,0.9899978918848342,5.863277883488836e-17,9.556407993933722e-17,0.9899978918848344,0.681036604713614,False,0.9899978918848341
2018-01-19,2017-01-13,2018-01-19,551,0.9422479506465653,6.956066043827329e-17,0.057752049353434656,1.0,0.6743667441922588,False,0.9422479506465652
2018-01-19,2017-01-13,2018-01-19,589,0.8387146207955609,0.16128537920443908,4.122869374283483e-18,1.0,0.7067877350493159,True,0.6774292415911218
2018-01-19,2017-01-13,2018-01-19,591,0.4432004377644599,0.5567995622355401,7.688523452765038e-19,1.0,0.5399943769384441,False,-0.11359912447108017
2018-01-19,2017-01-13,2018-01-19,601,1.0,9.22510277092047e-17,6.938893903907228e-17,1.0,0.4902146808855594,False,0.9999999999999999
2018-01-19,2017-01-13,2018-01-19,612,0.9335608733955306,0.0,0.06643912660446928,0.9999999999999999,0.6210536041146151,False,0.9335608733955306
2018-01-19,2017-01-13,2018-01-19,646,0.7023331113353549,4.876061073832827e-18,0.0,0.7023331113353549,0.3696624089621582,False,0.7023331113353549
2018-01-19,2017-01-13,2018-01-19,800,0.9155063447309834,1.0549760188320015e-16,0.0,0.9155063447309835,0.224493841032951,False,0.9155063447309832
2018-01-19,2017-01-13,2018-01-19,940,0.9156206023540079,4.242914249784267e-17,0.08437939764599209,1.0,0.5039637856080816,False,0.9156206023540079
2018-01-19,2017-01-13,2018-01-19,965,1.0,0.0,0.0,1.0,0.6119234321441547,False,1.0
2018-01-19,2017-01-13,2018-01-19,1000,0.754281772643045,0.19714351972658414,0.04857470763037093,1.0,0.696199774465942,False,0.5571382529164608
2018-01-19,2017-01-13,2018-01-19,1076,0.9957143405923949,0.0042856594076051135,0.0,1.0,0.43043447220120756,False,0.9914286811847899
2018-01-19,2017-01-13,2018-01-19,1088,0.9207591370800551,5.605265386490288e-18,2.7755575615628914e-17,0.9207591370800551,0.7035428329383356,True,0.9207591370800551
2018-01-19,2017-01-13,2018-01-19,1118,0.8542322335596683,0.14576776644033174,1.7679819661761647e-17,1.0,0.7089769032323918,True,0.7084644671193365
2018-01-19,2017-01-13,2018-01-19,1256,0.8996209675668188,5.871593835565616e-18,0.10037903243318123,1.0,0.7867384371736031,True,0.8996209675668188
2018-01-19,2017-01-13,2018-01-19,1267,0.7195991995923181,0.2804008004076819,2.1046766575735645e-17,1.0,0.6362045396255405,False,0.4391983991846362
2018-01-19,2017-01-13,2018-01-19,1268,1.0,6.541504743906943e-17,0.0,1.0,0.4675627035124821,False,0.9999999999999999
2018-01-19,2017-01-13,2018-01-19,1306,0.13554445666277468,0.6768467849495662,0.18760875838765922,1.0,0.46996530246592283,False,-0.5413023282867915
2018-01-19,2017-01-13,2018-01-19,1307,0.14466868393644305,0.6783802012487921,3.469446951953614e-18,0.8230488851852351,0.4781425627739885,False,-0.533711517312349
2018-01-19,2017-01-13,2018-01-19,1349,0.8029159640406303,0.0,0.0,0.8029159640406303,0.3491381639792678,False,0.8029159640406303
2018-01-19,2017-01-13,2018-01-19,1403,0.7696931536762396,0.12352263731529409,0.10678420900846634,1.0,0.4144299261255978,False,0.6461705163609455
2018-01-19,2017-01-13,2018-01-19,1463,1.0,5.551115123125783e-17,0.0,1.0,0.7256987150580119,True,1.0
2018-01-19,2017-01-13,2018-01-19,1475,0.903338737553146,0.0,0.0,0.903338737553146,0.500299775303867,False,0.903338737553146
2018-01-19,2017-01-13,2018-01-19,1513,0.9999999999999998,0.0,1.5959455978986623e-16,0.9999999999999999,0.5436833809827446,False,0.9999999999999998
2018-01-19,2017-01-13,2018-01-19,1558,0.8810986527200705,0.0,4.996003610813204e-16,0.881098652720071,0.3256181515507446,False,0.8810986527200705
2018-01-19,2017-01-13,2018-01-19,1559,0.8805717033076342,2.857671399398437e-17,0.0,0.8805717033076342,0.32556459259204673,False,0.8805717033076342
2018-01-19,2017-01-13,2018-01-19,1622,0.7537070222472211,0.0,0.24629297775277884,0.9999999999999999,0.7165660362980619,True,0.7537070222472211
2018-01-19,2017-01-13,2018-01-19,1663,0.9999999999999999,9.71445146547012e-17,0.0,1.0,0.6367911451580142,False,0.9999999999999998
2018-01-19,2017-01-13,2018-01-19,1723,0.8909637104677652,0.0,4.115521720208428e-17,0.8909637104677652,0.35113185677715686,False,0.8909637104677652
2018-01-19,2017-01-13,2018-01-19,1733,0.9621942504712726,2.0161131704876697e-16,0.03780574952872709,0.9999999999999999,0.6177320649338156,False,0.9621942504712724
2018-01-19,2017-01-13,2018-01-19,1734,0.7560158108123295,2.8353435084641788e-18,0.0,0.7560158108123295,0.6245590083391072,False,0.7560158108123295
2018-01-19,2017-01-13,2018-01-19,1735,0.7573832439112717,0.0,0.0,0.7573832439112717,0.6216616323927057,False,0.7573832439112717
2018-01-19,2017-01-13,2018-01-19,1781,1.0,5.551115123125783e-17,3.1681697650994144e-18,1.0,0.5514321646461045,False,1.0
2018-01-19,2017-01-13,2018-01-19,1811,0.7136596456972307,0.2863403543027693,0.0,1.0,0.47120819631095145,False,0.42731929139446145
2018-01-19,2017-01-13,2018-01-19,1881,0.7957957559854758,0.04957031763014146,0.15463392638438264,0.9999999999999999,0.5658972217842395,False,0.7462254383553344
2018-01-19,2017-01-13,2018-01-19,1882,0.3310816293807721,0.5261159595872105,0.14280241103201746,1.0,0.7530021675861144,True,-0.19503433020643834
2018-01-19,2017-01-13,2018-01-19,1883,0.9267072615892107,3.466681022894088e-18,0.07329273841078937,1.0,0.690071164937383,False,0.9267072615892107
2018-01-19,2017-01-13,2018-01-19,1886,0.827481976039867,0.17251802396013308,1.9923292941088996e-18,1.0,0.63354300255612,False,0.6549639520797339
2018-01-19,2017-01-13,2018-01-19,1888,0.13478617522862443,0.7020534241234893,0.1631604006478863,1.0,0.4757586250334811,False,-0.5672672488948648
2018-01-19,2017-01-13,2018-01-19,1955,0.8490359234090903,0.03183962530620058,0.1191244512847092,1.0,0.6863895683285406,False,0.8171962981028897
2018-01-19,2017-01-13,2018-01-19,1985,1.0,0.0,0.0,1.0,0.4821597500179098,False,1.0
2018-01-19,2017-01-13,2018-01-19,2173,0.7741549342644318,7.461195049371552e-18,0.22584506573556823,1.0,0.4939742148020092,False,0.7741549342644318
2018-01-19,2017-01-13,2018-01-19,2305,1.0,0.0,2.42861286636753e-17,1.0,0.46139742292084573,False,1.0
2018-01-19,2017-01-13,2018-01-19,2340,0.9927403391226761,0.007259660877323992,0.0,1.0,0.6290608386013048,False,0.9854806782453521
2018-01-19,2017-01-13,2018-01-19,2419,0.03739547806241899,0.1610591311291737,0.6086340736310656,0.8070886828226582,0.408369909893075,False,-0.1236636530667547
2018-01-19,2017-01-13,2018-01-19,2553,0.9999999999999996,9.12828083544406e-17,1.1796119636642288e-16,0.9999999999999998,0.5110190268827388,False,0.9999999999999994
2018-01-19,2017-01-13,2018-01-19,2562,0.8489403631258293,0.06705710445465178,0.08400253241951894,1.0,0.8479025952648029,True,0.7818832586711776
2018-01-19,2017-01-13,2018-01-19,2593,0.37662753105210023,0.18553238792297688,0.43784008102492294,1.0,0.3332661372024277,False,0.19109514312912335
2018-01-19,2017-01-13,2018-01-19,2598,0.8952181818526994,0.10478181814730061,0.0,1.0,0.5952072142615386,False,0.7904363637053988
2018-01-19,2017-01-13,2018-01-19,2599,0.8756451041305442,0.12435489586945592,3.79592814109855e-18,1.0,0.5808159095928707,False,0.7512902082610883
2018-01-19,2017-01-13,2018-01-19,2692,0.9999999999999998,0.0,1.804112415015879e-16,1.0,0.5203879023279916,False,0.9999999999999998
2018-01-19,2017-01-13,2018-01-19,2708,0.7492189737081777,0.0,0.0,0.7492189737081777,0.520865512326692,False,0.7492189737081777
2018-01-19,2017-01-13,2018-01-19,3095,0.8643344591717562,0.0,0.13566554082824378,1.0,0.2838195517061428,False,0.8643344591717562
2018-01-19,2017-01-13,2018-01-19,3096,0.8702032538146213,3.711044964509566e-17,0.12979674618537868,1.0,0.2892336505117674,False,0.8702032538146213
2018-01-19,2017-01-13,2018-01-19,3232,0.3010383880387319,0.05698198574549295,0.6419796262157751,1.0,0.29847561874812967,False,0.24405640229323894
2018-01-19,2017-01-13,2018-01-19,3233,0.30256915138551616,0.06308509837641657,0.6343457502380672,0.9999999999999999,0.30437547108649476,False,0.23948405300909958
2018-01-19,2017-01-13,2018-01-19,3284,0.8211615903345562,0.0,0.17883840966544376,0.9999999999999999,0.5750409222009714,False,0.8211615903345562
2018-01-19,2017-01-13,2018-01-19,3416,1.0,0.0,0.0,1.0,0.4828582337070373,False,1.0
2018-01-19,2017-01-13,2018-01-19,3492,0.5995615832603516,0.38979531248608174,0.010643104253566703,1.0,0.7747774976889674,True,0.20976627077426985
2018-01-19,2017-01-13,2018-01-19,3622,0.9241832236060675,0.0,0.07581677639393258,1.0,0.7151219285270256,True,0.9241832236060675
2018-01-19,2017-01-13,2018-01-19,3623,0.9250748268887364,0.0,0.07492517311126352,1.0,0.7154900865622846,True,0.9250748268887364
2018-01-19,2017-01-13,2018-01-19,3751,0.32935373284199543,3.105741302280739e-18,0.6706462671580046,1.0,0.3290177341422197,False,0.32935373284199543
2018-01-19,2017-01-13,2018-01-19,4065,0.9999999999999999,0.0,3.8163916471489756e-17,0.9999999999999999,0.5219655303543119,False,0.9999999999999999
2018-02-23,2017-02-17,2018-02-23,82,0.6469391851853685,0.2908651124578067,0.062195702356824804,1.0,0.9046316630709016,True,0.3560740727275618
2018-02-23,2017-02-17,2018-02-23,110,0.026785707369556645,0.05116049276270269,0.13911274959457284,0.21705894972683218,0.21554718917733307,False,-0.024374785393146043
2018-02-23,2017-02-17,2018-02-23,121,0.22560758010442425,0.10104522900318405,0.6733471908923916,0.9999999999999999,0.7936695098616794,True,0.1245623511012402
2018-02-23,2017-02-17,2018-02-23,309,0.7834427453843558,0.21655725461564415,0.0,0.9999999999999999,0.8609714770663341,True,0.5668854907687116
2018-02-23,2017-02-17,2018-02-23,326,0.12266617323562418,0.022558408109946464,0.20212016181533385,0.34734474316090447,0.8339587832238854,True,0.1001077651256777
2018-02-23,2017-02-17,2018-02-23,367,0.07142313960252321,0.22759717733816545,0.7009796830593114,1.0,0.7785362652322776,True,-0.15617403773564226
2018-02-23,2017-02-17,2018-02-23,409,0.916446463343515,8.64434427310403e-17,0.08355353665648488,1.0,0.7153849318134688,True,0.9164464633435149
2018-02-23,2017-02-17,2018-02-23,411,0.9166289180613011,0.08337108193869888,9.317866579985236e-20,1.0,0.7448017058553612,True,0.8332578361226022
2018-02-23,2017-02-17,2018-02-23,418,1.0,0.0,3.93952583640172e-17,1.0,0.6861109254971897,False,1.0
2018-02-23,2017-02-17,2018-02-23,436,0.07871263643755548,0.03772486371803447,0.88356249984441,1.0,0.5476640718059109,False,0.04098777271952101
2018-02-23,2017-02-17,2018-02-23,457,0.8100578991705752,0.0,0.18994210082942478,1.0,0.497441841211153,False,0.8100578991705752
2018-02-23,2017-02-17,2018-02-23,471,0.8894324079703521,0.0,8.760353553682876e-17,0.8894324079703522,0.5386549459872243,False,0.8894324079703521
2018-02-23,2017-02-17,2018-02-23,507,3.93097265283255e-18,0.346508761446719,0.6534912385532806,0.9999999999999996,0.6750433755662111,False,-0.346508761446719
2018-02-23,2017-02-17,2018-02-23,508,0.0,0.34639555683918305,0.6536044431608157,0.9999999999999987,0.6744424440817303,False,-0.34639555683918305
2018-02-23,2017-02-17,2018-02-23,513,1.0,0.0,0.0,1.0,0.78773052987207,True,1.0
2018-02-23,2017-02-17,2018-02-23,524,0.6950289925661365,0.0,4.3518300486423837e-16,0.6950289925661369,0.6407370327596709,False,0.6950289925661365
2018-02-23,2017-02-17,2018-02-23,549,0.9556728488559931,1.2315526918197292e-17,0.04432715114400677,0.9999999999999999,0.7864329203486412,True,0.9556728488559931
2018-02-23,2017-02-17,2018-02-23,577,0.7594073637871621,0.17235118254111054,0.06824145367172735,1.0,0.786981060624584,True,0.5870561812460515
2018-02-23,2017-02-17,2018-02-23,586,0.9573863886075022,8.943222252873172e-17,2.1933912068223432e-16,0.9573863886075026,0.47949475043917755,False,0.9573863886075021
2018-02-23,2017-02-17,2018-02-23,592,0.8391680639630894,0.16083193603691048,0.0,0.9999999999999999,0.7289989958887865,True,0.6783361279261789
2018-02-23,2017-02-17,2018-02-23,594,0.9573494605787888,0.042650539421211275,0.0,1.0,0.8329769086771057,True,0.9146989211575776
2018-02-23,2017-02-17,2018-02-23,628,0.5739200362585792,0.23616310004227545,0.18991686369914534,1.0,0.6675708608553316,False,0.33775693621630376
2018-02-23,2017-02-17,2018-02-23,639,0.11673449646104357,0.12258573828586494,0.1266776663389589,0.3659979010858674,0.7677411781445889,True,-0.005851241824821371
2018-02-23,2017-02-17,2018-02-23,688,0.7427431456933831,0.18882636711475592,0.06843048719186105,1.0,0.849968795195486,True,0.5539167785786272
2018-02-23,2017-02-17,2018-02-23,696,1.0,0.0,0.0,1.0,0.6793573111783339,False,1.0
2018-02-23,2017-02-17,2018-02-23,697,0.928668217409093,7.028885864756158e-17,1.1273580417736204e-15,0.9286682174090942,0.426996856986147,False,0.9286682174090929
2018-02-23,2017-02-17,2018-02-23,711,0.8129264137887126,7.718218969599888e-17,0.18707358621128745,1.0,0.5485053670896406,False,0.8129264137887124
2018-02-23,2017-02-17,2018-02-23,729,0.9004006192005111,1.1561083652807769e-17,0.09959938079948892,1.0,0.761843330553712,True,0.9004006192005111
2018-02-23,2017-02-17,2018-02-23,746,0.7114615439556757,0.28853845604432415,3.614276437655283e-17,0.9999999999999999,0.6782698893118233,False,0.4229230879113516
2018-02-23,2017-02-17,2018-02-23,751,0.9025780625648909,0.09742193743510902,1.7046550768082458e-18,1.0,0.5772334608433024,False,0.8051561251297819
2018-02-23,2017-02-17,2018-02-23,756,0.9197803292729988,0.02428355841344895,0.05593611231355228,1.0,0.691763172543489,False,0.8954967708595498
2018-02-23,2017-02-17,2018-02-23,761,0.8015712813722684,0.11299264619266672,0.08543607243506493,1.0,0.8133823719871208,True,0.6885786351796017
2018-02-23,2017-02-17,2018-02-23,778,0.8880197192532202,0.0,0.0,0.8880197192532202,0.7223891677064118,True,0.8880197192532202
2018-02-23,2017-02-17,2018-02-23,780,0.7903293287212747,0.0,3.9147088999299823e-16,0.7903293287212751,0.5864836457274574,False,0.7903293287212747
2018-02-23,2017-02-17,2018-02-23,793,1.0,0.0,1.3754564107369061e-17,1.0,0.7427388679389416,True,1.0
2018-02-23,2017-02-17,2018-02-23,803,0.7334540515175725,0.2665459484824275,1.766729354855348e-17,1.0,0.822522098364714,True,0.46690810303514496
2018-02-23,2017-02-17,2018-02-23,804,0.045115455740210815,0.01573964038397673,0.5362046690125457,0.5970597651367333,0.4766063462265723,False,0.029375815356234083
2018-02-23,2017-02-17,2018-02-23,828,0.8533615117298291,0.14038995165567603,7.703719777548943e-34,0.9937514633855051,0.8497436247602324,True,0.7129715600741531
2018-02-23,2017-02-17,2018-02-23,831,0.692048598189302,8.484051962022839e-19,0.30795140181069813,1.0,0.6427044697675923,False,0.692048598189302
2018-02-23,2017-02-17,2018-02-23,854,0.8228796512343539,0.1771203487656462,0.0,1.0,0.5437193380746328,False,0.6457593024687077
2018-02-23,2017-02-17,2018-02-23,866,1.0,0.0,0.0,1.0,0.7768509190929703,True,1.0
2018-02-23,2017-02-17,2018-02-23,867,0.6102111281541832,0.3897888718458169,0.0,1.0,0.7414074806890452,True,0.22042225630836632
2018-02-23,2017-02-17,2018-02-23,884,0.7195291056042064,0.041968071168010365,0.23850282322778318,0.9999999999999999,0.6185394946307088,False,0.677561034436196
2018-02-23,2017-02-17,2018-02-23,893,0.9999999999999997,9.853163240709552e-17,2.983724378680108e-16,1.0,0.6915325040340734,False,0.9999999999999996
2018-02-23,2017-02-17,2018-02-23,894,0.12797382140863042,0.010256228334541309,0.490726351836371,0.6289564015795427,0.5532738938416479,False,0.11771759307408912
2018-02-23,2017-02-17,2018-02-23,913,0.8928893970237308,7.022286368914541e-17,3.2285964337342605e-16,0.8928893970237313,0.6013228055411727,False,0.8928893970237307
2018-02-23,2017-02-17,2018-02-23,916,0.36984242735817763,0.47927650231322494,0.15088107032859735,0.9999999999999999,0.890311358264531,True,-0.10943407495504731
2018-02-23,2017-02-17,2018-02-23,925,0.9180957592565084,0.0,0.08190424074349159,1.0,0.3990361169021317,False,0.9180957592565084
2018-02-23,2017-02-17,2018-02-23,932,0.0,0.018795348768729875,0.620972598118808,0.6397679468875379,0.05483038901078163,False,-0.018795348768729875
2018-02-23,2017-02-17,2018-02-23,933,8.375308734915213e-18,0.022267026124240925,0.4756250272300885,0.4978920533543294,0.058566550019531705,False,-0.02226702612424092
2018-02-23,2017-02-17,2018-02-23,955,0.8312745987884497,0.0879474635844361,0.0,0.9192220623728857,0.6660705878277046,False,0.7433271352040136
2018-02-23,2017-02-17,2018-02-23,960,0.8855493548959212,3.5057113675666474e-17,0.11445064510407865,0.9999999999999999,0.7060819887189376,True,0.8855493548959212
2018-02-23,2017-02-17,2018-02-23,971,0.9572407336627766,1.1024033322408489e-16,0.0,0.9572407336627767,0.6732396845388119,False,0.9572407336627765
2018-02-23,2017-02-17,2018-02-23,974,0.8513342189770416,0.0584089277385352,0.09025685328442312,1.0,0.7095044759401125,True,0.7929252912385064
2018-02-23,2017-02-17,2018-02-23,978,0.9524066513636863,0.0,0.04759334863631372,1.0,0.7250116186631949,True,0.9524066513636863
2018-02-23,2017-02-17,2018-02-23,979,0.17547403453703175,0.6736822832895859,0.15084368217338218,0.9999999999999999,0.7365705803559499,True,-0.49820824875255415
2018-02-23,2017-02-17,2018-02-23,985,1.0,2.7755575615628914e-17,0.0,1.0,0.7663827460893677,True,1.0
2018-02-23,2017-02-17,2018-02-23,991,0.45292909694867217,0.4433595976444374,0.10371130540689051,1.0,0.7918754366877161,True,0.009569499304234785
2018-02-23,2017-02-17,2018-02-23,996,0.6018120932988574,0.39780011577406965,2.638524023810513e-32,0.9996122090729271,0.6805024395081836,False,0.20401197752478778
2018-02-23,2017-02-17,2018-02-23,1008,2.7755575615628914e-17,1.0,1.5825328354567432e-17,1.0,0.852273596375333,True,-1.0
2018-02-23,2017-02-17,2018-02-23,1009,0.9987224192027996,0.0,0.0012775807972004128,1.0,0.7007073814641747,True,0.9987224192027996
2018-02-23,2017-02-17,2018-02-23,1028,0.9401738006801404,1.8100474142122888e-17,0.0,0.9401738006801404,0.7900245694924781,True,0.9401738006801404
2018-02-23,2017-02-17,2018-02-23,1036,0.7316636219557995,0.2683363780442004,0.0,0.9999999999999999,0.8321957023322282,True,0.4633272439115991
2018-02-23,2017-02-17,2018-02-23,1039,0.9890285043358555,0.0,0.010971495664144409,1.0,0.8050997427286609,True,0.9890285043358555
2018-02-23,2017-02-17,2018-02-23,1040,0.642472793507058,0.357527206492942,0.0,1.0,0.8382722527480903,True,0.284945587014116
2018-02-23,2017-02-17,2018-02-23,1042,0.9999999999999997,5.377642775528101e-17,3.4015660762703304e-16,1.0,0.6738944977717489,False,0.9999999999999997
2018-02-23,2017-02-17,2018-02-23,1043,0.4725122022634636,0.5274877977365364,0.0,1.0,0.8833440939223389,True,-0.05497559547307285
2018-02-23,2017-02-17,2018-02-23,1044,0.7564659178756445,0.23069876888680815,0.012835313237547365,1.0,0.6054630580455848,False,0.5257671489888364
2018-02-23,2017-02-17,2018-02-23,1047,0.183594958950476,0.816405041049524,0.0,1.0,0.767587138963975,True,-0.6328100820990481
2018-02-23,2017-02-17,2018-02-23,1048,0.8575028577381437,0.0,0.14249714226185634,1.0,0.43552199934445923,False,0.8575028577381437
2018-02-23,2017-02-17,2018-02-23,1054,0.42595758438736986,0.5740424156126301,0.0,1.0,0.8567055167833072,True,-0.14808483122526028
2018-02-23,2017-02-17,2018-02-23,1070,1.0,5.551115123125783e-17,2.811746091919604e-17,1.0,0.8014714011603349,True,1.0
2018-02-23,2017-02-17,2018-02-23,1072,1.0,3.4868135668316177e-17,0.0,1.0,0.6647175773455672,False,1.0
2018-02-23,2017-02-17,2018-02-23,1097,0.8877464287554657,7.362646488447715e-18,0.11225357124453428,1.0,0.5514441452807781,False,0.8877464287554657
2018-02-23,2017-02-17,2018-02-23,1104,0.4393422788695282,0.35857827874504755,0.0,0.7979205576145758,0.7692925529424757,True,0.08076400012448065
2018-02-23,2017-02-17,2018-02-23,1105,0.9480088871914772,0.0,0.051991112808522755,1.0,0.7997992255154573,True,0.9480088871914772
