fund_code,selected_count,correct_count,wrong_count,avg_forward_return,avg_excess_vs_5050,win_rate_vs_5050,correct_rate,mean_net_exposure,exposure_vol,mean_abs_net_exposure,exposure_p10,exposure_p90,exposure_range_p90_p10,is_stable_selected,is_stable_outperform,is_stable,is_dynamic_style
1208,68,35,33,0.006004854243141785,0.0038898207903229377,0.6764705882352942,0.5147058823529411,0.020565126866462682,0.4485076026106322,0.36842144710170976,-0.6104644194253559,0.5872791477191119,1.1977435671444678,True,False,True,False
4871,78,35,43,0.005980591784676537,0.00044194335332561685,0.48717948717948717,0.44871794871794873,-0.8926786126377848,0.11121471709189594,0.8926786126377849,-0.9999999999999999,-0.6874122524473643,0.31258774755263563,True,False,True,False
1463,64,34,30,-0.000565546992821719,-0.0033402403247707706,0.53125,0.53125,0.49052344596715625,0.719083101593478,0.8535098075345083,-0.7892015640030601,1.0,1.78920156400306,True,False,True,True
1651,73,34,39,0.005851650437213215,0.008598594497345414,0.6712328767123288,0.4657534246575342,-0.20009508202634826,0.3974668275364445,0.3780276451831899,-0.756382859553615,0.2971174617796716,1.0535003213332865,True,False,True,False
4716,76,34,42,0.008302860511974739,-5.377570703700648e-05,0.618421052631579,0.4473684210526316,-0.07959678172175434,0.3324418411609761,0.229068114906804,-0.7595658103711098,0.21362038569286068,0.9731861960639705,True,False,True,False
1203,63,33,30,0.0033218102067451272,-0.00030179607115496696,0.5396825396825397,0.5238095238095238,0.022714995857135534,0.13630218127151342,0.10816077412202825,-0.1080950943729038,0.25745553733681914,0.3655506317097229,True,False,True,False
612,66,33,33,0.006558603339153377,0.00010589666832886289,0.5606060606060606,0.5,0.9065362692411009,0.18421255312234283,0.9065362692411011,0.5936375615326033,1.0,0.4063624384673967,True,False,True,False
1256,66,33,33,0.0032071322527141826,-0.0040529352238207195,0.4393939393939394,0.5,0.6528930583054451,0.29088617536944505,0.6528930583054449,0.11963997415747334,0.9225168504736295,0.8028768763161562,True,False,True,False
5267,67,33,34,0.00929367525328585,0.0047193113021173185,0.582089552238806,0.4925373134328358,-0.4774841168740023,0.2947540555423429,0.50201934122311,-0.7810624507844127,-0.07285368955723177,0.7082087612271809,True,False,True,False
1811,54,32,22,0.028018674555193464,0.017202687993543065,0.6481481481481481,0.5925925925925926,0.9109270284279553,0.08641917572041152,0.9109270284279554,0.757834329840813,1.0,0.242165670159187,True,False,True,False
803,57,32,25,0.007736192663364487,0.007977111958232457,0.5263157894736842,0.5614035087719298,0.4451205302623598,0.5381503832396246,0.6471115388471894,-0.5604102181903746,0.9999999999999998,1.5604102181903743,True,False,True,False
5268,60,32,28,0.008906113256683041,0.002621192021816489,0.55,0.5333333333333333,0.7345309253457076,0.27275304621956376,0.7407521899528271,0.2799453926413454,1.0,0.7200546073586547,True,False,True,False
4403,61,32,29,0.005653357096242976,-0.0005157179564318465,0.5409836065573771,0.5245901639344263,-0.454337303155551,0.47818443382835696,0.6040230719233953,-0.9221939496962815,0.43071698327786145,1.3529109329741429,True,False,True,False
4404,61,32,29,0.005010562474454196,-0.0011585125782206257,0.5081967213114754,0.5245901639344263,-0.4553415231435287,0.47801424780602536,0.6050534221704771,-0.9226185361672983,0.43144371190257885,1.3540622480698772,True,False,True,False
199,63,32,31,0.011531386434165895,-0.0005835181762212455,0.5555555555555556,0.5079365079365079,0.20816253067894744,0.3975010092902465,0.3457651022700694,-0.27621360710323906,0.9999999999999992,1.2762136071032382,True,False,True,False
513,67,32,35,0.005981873408625519,-0.0002618205814731214,0.582089552238806,0.47761194029850745,0.7543079582705703,0.2531644461073109,0.7543079582705703,0.2836697309343741,0.9380968589078035,0.6544271279734294,True,False,True,False
4148,68,32,36,0.007617151948915437,0.0025442087764929603,0.5588235294117647,0.47058823529411764,0.5273709764717449,0.6205437125311117,0.7766729359855025,-0.6180554649859523,0.9999999999999998,1.618055464985952,True,False,True,True
965,54,31,23,0.010330810867457517,0.00027679569354615305,0.5185185185185185,0.5740740740740741,0.7580783103645025,0.31836175122396143,0.7632253586845733,0.3546699343877986,1.0,0.6453300656122014,True,False,True,False
1476,58,31,27,0.024788038558955318,0.01463950054225962,0.6206896551724138,0.5344827586206896,0.8650430474675429,0.1431159431976502,0.8650430474675429,0.7239843588538862,1.0,0.27601564114611377,True,False,True,False
1726,58,31,27,0.002497723740208442,-0.0030138642300774343,0.5344827586206896,0.5344827586206896,0.9640054224367248,0.044006134528678936,0.9640054224367248,0.9006913264551077,1.0,0.09930867354489226,True,False,True,False
1163,59,31,28,0.005381723566481745,-0.0006786165292410832,0.5254237288135594,0.5254237288135594,0.7879953053151101,0.19414027978855558,0.7879953053151101,0.5559015228909368,0.9893591386717107,0.4334576157807739,True,False,True,False
6353,61,31,30,0.0031041609874649773,-0.0021604390784933196,0.5573770491803278,0.5081967213114754,-0.01831704011047006,0.02709195404061736,0.02610992007834438,-0.05429638400775404,0.013888151806010246,0.06818453581376428,True,False,True,False
6138,62,31,31,0.008866537232381733,0.00364971534955412,0.5483870967741935,0.5,-0.24734020318790212,0.20657608690478999,0.26400461208539094,-0.48729522539774445,0.04593795113964494,0.5332331765373894,True,False,True,False
751,62,31,31,-0.003387327097506357,-0.004072439381516672,0.4838709677419355,0.5,0.8092279331012265,0.14202470674429096,0.8092279331012265,0.6024770792767223,0.9787796843547761,0.3763026050780538,True,False,True,False
1722,48,30,18,0.0041753949768492645,0.007621746337967812,0.5833333333333334,0.625,-0.06659458596268623,0.19203158083572666,0.17456971697538037,-0.24117526613731655,0.2824766049485052,0.5236518710858218,True,True,True,False
1403,48,30,18,0.014027557268252985,-0.002037380930409028,0.4375,0.625,0.5611826309175726,0.6385872869449098,0.8133990781071601,-0.4606303562388222,1.0,1.460630356238822,True,False,True,True
867,51,30,21,0.00669376821700252,0.008240356042685026,0.6274509803921569,0.5882352941176471,0.6598281328742283,0.3672425557918485,0.6710389127492943,0.1172944239829186,1.0,0.8827055760170814,True,False,True,False
1692,59,30,29,0.006021500373363876,0.004170706233401353,0.5423728813559322,0.5084745762711864,0.7404033627822637,0.2563944766643173,0.7404033627822638,0.25023107178496057,0.9999999999999998,0.7497689282150393,True,False,True,False
2210,62,30,32,0.005068335527513457,0.003417782703332455,0.532258064516129,0.4838709677419355,0.7868418542148263,0.14013779068842735,0.7868418542148264,0.5796326463942187,0.8999356311218103,0.32030298472759156,True,False,True,False
5960,62,30,32,0.00309869762359113,0.0002046469350242266,0.5645161290322581,0.4838709677419355,0.0006568008255737179,0.25576519396001207,0.2141482761604117,-0.2403629203612523,0.3896895123596121,0.6300524327208644,True,False,True,False
5961,62,30,32,0.0024613279319635178,-0.00043272275660338576,0.5483870967741935,0.4838709677419355,-0.00022755278340943022,0.2539914881098928,0.2119368152491228,-0.23994323399026055,0.38494175273763137,0.624884986727892,True,False,True,False
793,63,30,33,0.011670742216793326,0.005008932469209653,0.5714285714285714,0.47619047619047616,0.9072400853273127,0.10738346168975627,0.9072400853273129,0.7322033267035915,1.0,0.26779667329640855,True,False,True,False
1541,63,30,33,-0.0012100277293821207,-0.003441439522993418,0.5079365079365079,0.47619047619047616,0.8666903524096246,0.15689521216996477,0.8666903524096247,0.7283429495513917,1.0,0.27165705044860833,True,False,True,False
5083,68,30,38,0.0005605337669661478,-0.0034217585919845057,0.5294117647058824,0.4411764705882353,-0.11667442076164104,0.20202418286773363,0.2056263128291868,-0.36258834653718186,0.23736179796114792,0.5999501444983297,True,False,True,False
5082,68,30,38,0.00044758728184172736,-0.003534705077108926,0.5294117647058824,0.4411764705882353,-0.11786714420168751,0.20227998764718716,0.2069607528728578,-0.3621378986299351,0.2373759764252441,0.5995138750551792,True,False,True,False
1088,79,30,49,0.0017428215660421989,0.002008009372889938,0.5822784810126582,0.379746835443038,0.5969404090274366,0.37890170490773073,0.6528698352875085,-0.15566554838295732,0.921852381164224,1.0775179295471813,True,False,True,False
6586,46,29,17,9.168143079625662e-05,0.0056614723202611785,0.6086956521739131,0.6304347826086957,0.031424159517489635,0.025375236531323567,0.03519050524934497,0.005073235161857895,0.05949504097106917,0.05442180580921127,True,True,True,False
1277,54,29,25,0.0003976000093957763,-0.0011577538108271627,0.5555555555555556,0.5370370370370371,0.4009610564535741,0.2971373349323095,0.4034999430380224,0.04722294543730252,0.8477100706606182,0.8004871252233157,True,False,True,False
1521,57,29,28,0.011816948505929339,0.0019160003031120925,0.5614035087719298,0.5087719298245614,0.9350707982033124,0.10294662578433837,0.9350707982033124,0.7969584485922689,1.0,0.20304155140773106,True,False,True,False
1616,58,29,29,0.014411608805448168,0.0006861895871624833,0.5344827586206896,0.5,0.9386013988032008,0.059581780255746106,0.9386013988032008,0.8639304336572012,1.0,0.13606956634279876,True,False,True,False
3865,61,29,32,0.005964334169542786,0.0035480780987456554,0.5409836065573771,0.47540983606557374,0.7855787026219021,0.14176075302397678,0.7855787026219021,0.5757112621648748,0.8987744777261144,0.3230632155612396,True,False,True,False
1705,63,29,34,-0.009655964502907587,-0.006991967787265153,0.3968253968253968,0.4603174603174603,0.7822309908464687,0.21311294467526323,0.7822309908464689,0.5833942402841257,0.9620425763774979,0.37864833609337223,True,False,True,False
601,43,28,15,0.02850607067964472,0.015947660422357467,0.6046511627906976,0.6511627906976745,0.996967664570204,0.008288422124111934,0.9969676645702041,0.9909042726330826,1.0,0.009095727366917439,True,True,True,False
1985,51,28,23,0.022608144523550474,0.010665446408726416,0.6274509803921569,0.5490196078431373,0.9258470804352523,0.05973211820189061,0.9258470804352523,0.8669293743640895,1.0,0.13307062563591054,True,False,True,False
1166,52,28,24,0.013641867432484618,0.009737414605938827,0.5192307692307693,0.5384615384615384,0.8072258406969435,0.2931250311576985,0.8081779658861047,0.2413289812891676,1.0,0.7586710187108324,True,False,True,False
57,54,28,26,-0.002963189502099781,-0.001619350389870867,0.48148148148148145,0.5185185185185185,0.38370476791935476,0.5903635651487096,0.6187731336863583,-0.5761755515934537,0.9999999999999999,1.5761755515934537,True,False,True,False
4517,39,27,12,-0.00022109056943787648,0.0021161391860896207,0.5641025641025641,0.6923076923076923,0.037775000030547734,0.03995523179568152,0.04909644983016121,-0.013578678007441157,0.07719929386922313,0.09077797187666428,True,True,True,False
4183,42,27,15,0.020645282039055263,0.012506307056432617,0.6666666666666666,0.6428571428571429,0.8487860419951262,0.14026551319693523,0.8487860419951263,0.6869327477170719,0.9653633658763275,0.2784306181592556,True,True,True,False
5075,48,27,21,0.0060313224726579,0.0030548479126814945,0.625,0.5625,0.735858299430558,0.2453252324491843,0.735858299430558,0.4033219036749275,0.9999999999999997,0.5966780963250722,True,False,True,False
1319,50,27,23,0.01522085986444772,0.00986619143444063,0.5,0.54,0.913997317085424,0.0611813595843797,0.9139973170854241,0.8377779035873375,1.0,0.1622220964126625,True,False,True,False
3044,52,27,25,0.0006620269510681531,0.006960696293855719,0.6538461538461539,0.5192307692307693,0.10272704993767383,0.0833214492524282,0.10631279052614694,0.0020714154307194784,0.22583080496266936,0.22375938953194988,True,False,True,False
955,52,27,25,-0.0025408685393746152,-0.002356441904509715,0.4423076923076923,0.5192307692307693,0.5315084304967094,0.5267079233359293,0.7189447130020842,-0.550197398829194,0.9999999999999999,1.550197398829194,True,False,True,False
4476,53,27,26,0.016455125910906927,0.004688334735047611,0.5660377358490566,0.5094339622641509,0.8408292571771002,0.09297593544466945,0.8408292571771003,0.6987974182956275,0.9579068134349238,0.2591093951392963,True,False,True,False
1974,56,27,29,0.01309868761206641,0.0027399615522414877,0.6607142857142857,0.48214285714285715,0.048213133369948834,0.2832469504855744,0.24582979593225632,-0.38719308092333615,0.3747479306875689,0.7619410116109051,True,False,True,False
577,58,27,31,0.01426143781591209,0.00987319451332966,0.6551724137931034,0.46551724137931033,0.43535354313385444,0.45352398942984545,0.5651175009587012,-0.1747888699046335,0.8738624212192598,1.0486512911238934,True,False,True,False
2562,58,27,31,0.004879537409960577,0.00046898170865333,0.5689655172413793,0.46551724137931033,0.588383454586863,0.33394145971020067,0.5914333503074106,0.05142624084424433,0.9275266671280852,0.8761004262838409,True,False,True,False
5635,62,27,35,0.003704756606051681,0.0004279466912740629,0.5967741935483871,0.43548387096774194,0.11442734834149353,0.22362200172133756,0.16970906964081112,-0.11435245185838781,0.4456034492398562,0.559955901098244,True,False,True,False
5636,62,27,35,0.0030609994940066524,-0.00021581042077096552,0.5806451612903226,0.43548387096774194,0.11359860029696296,0.22246302365228662,0.16740912302280017,-0.11137182647149138,0.44431455526011854,0.5556863817316099,True,False,True,False
457,63,27,36,0.01078105628380949,0.0057597379316675695,0.5555555555555556,0.42857142857142855,0.81246894348627,0.2298242797836028,0.81246894348627,0.45562644335017116,1.0,0.5443735566498289,True,False,True,False
1490,64,27,37,-0.0033272081708921666,-0.002430336113858303,0.515625,0.421875,0.6043995802630839,0.4609406647007225,0.7181248059855777,0.1093117645539078,0.9434011250949573,0.8340893605410495,True,False,True,False
1313,40,26,14,0.021510202676821376,0.00938055870915944,0.6,0.65,0.9999999999999999,1.8355090436664715e-16,1.0,0.9999999999999998,1.0,2.220446049250313e-16,True,True,True,False
697,40,26,14,0.014840992455266697,0.0045567406046059635,0.425,0.65,0.97739813781903,0.04252384582928036,0.97739813781903,0.9416728917287985,1.0,0.05832710827120147,True,True,True,False
1186,44,26,18,0.026083012383304426,0.005545251226196941,0.5681818181818182,0.5909090909090909,0.6343075310995447,0.3856800205676839,0.6418445859950743,0.004713588188897302,0.9999999999999998,0.9952864118111024,True,False,True,False
4129,45,26,19,0.0026277530258956134,-0.004585358258396341,0.4666666666666667,0.5777777777777777,0.13052473107347784,0.10730302180204801,0.1505264868293207,0.0037592987907413417,0.2863556309483706,0.28259633215762925,True,False,True,False
209,51,26,25,0.03017939532459678,0.014441429169579299,0.6078431372549019,0.5098039215686274,0.889033887842696,0.12046289580737055,0.889033887842696,0.7131216245936663,1.0,0.28687837540633365,True,False,True,False
1043,57,26,31,0.012008083058348993,0.006964877446695516,0.7192982456140351,0.45614035087719296,0.4347433939344683,0.39007968243571445,0.466928218652469,-0.04534374065695547,0.9701878115047435,1.015531552161699,True,False,True,False
1072,37,25,12,0.027082888498230564,0.017089162770909896,0.5945945945945946,0.6756756756756757,0.9386319770525652,0.05346315567246331,0.9386319770525651,0.8647416056460961,0.9999999999999996,0.1352583943539034,True,True,True,False
1576,39,25,14,0.02727879798165853,0.01895000893971413,0.6923076923076923,0.6410256410256411,0.9257505542863915,0.09118639768621055,0.9257505542863916,0.7996357308624936,1.0,0.20036426913750638,True,True,True,False
5241,39,25,14,0.010145638764986845,0.00622831486860487,0.5897435897435898,0.6410256410256411,0.7449051219629065,0.29316127189368335,0.7624066572007018,0.3767396473374373,1.0,0.6232603526625626,True,True,True,False
5242,40,25,15,0.008416654811359836,0.005513124623226634,0.6,0.625,0.744907282724988,0.29323258938902036,0.7625899318647583,0.37648939841716267,1.0,0.6235106015828373,True,True,True,False
418,42,25,17,0.021888705984464536,0.010271922543950308,0.6428571428571429,0.5952380952380952,0.7758371134300975,0.32355667678110694,0.7772869829187444,0.14977319933471261,1.0,0.8502268006652873,True,False,True,False
2553,44,25,19,0.01096905821053844,0.001015983373384092,0.5454545454545454,0.5681818181818182,0.7453275879659409,0.1326073659731127,0.7453275879659408,0.5881224489313157,0.853809838890919,0.2656873899596033,True,False,True,False
5296,47,25,22,0.010358340490634456,0.008381358466425853,0.5106382978723404,0.5319148936170213,0.8933440885507774,0.09845153452956802,0.8933440885507774,0.7652100844645374,1.0,0.23478991553546258,True,False,True,False
5297,47,25,22,0.01003520455089439,0.008058222526685787,0.5106382978723404,0.5319148936170213,0.8929100803862329,0.09983074293453878,0.8929100803862328,0.758314382445277,1.0,0.24168561755472295,True,False,True,False
4405,48,25,23,0.0037997037356260663,0.0051356325465295284,0.6041666666666666,0.5208333333333334,-0.03279760048457841,0.05825800307280521,0.04689289909626129,-0.11834302873043269,0.02761078092763676,0.14595380965806945,True,False,True,False
4406,48,25,23,0.0037276564701811143,0.005063585281084577,0.6041666666666666,0.5208333333333334,-0.03309802988760301,0.059161027973652594,0.0472477917218996,-0.12167759910658622,0.02766523454360105,0.14934283365018727,True,False,True,False
1672,48,25,23,0.007073689382095727,0.0005322676743248189,0.5416666666666666,0.5208333333333334,0.8747708528932904,0.14024241733926035,0.8747708528932904,0.6743347859238144,1.0,0.32566521407618565,True,False,True,False
4648,50,25,25,0.0032495739353557494,-0.0033630750300915847,0.54,0.5,0.06797778480346474,0.07920351373273912,0.08986379419674279,-0.049169890220111714,0.15857909907766082,0.20774898929777252,True,False,True,False
3045,51,25,26,0.000729211122600447,0.005183919149179259,0.6078431372549019,0.49019607843137253,0.10319993766486185,0.08403739135930456,0.10715263970505746,0.0010536136790859983,0.22971256670640475,0.22865895302731876,True,False,True,False
326,52,25,27,-0.00521175977327469,-0.0014450730512254233,0.5576923076923077,0.4807692307692308,0.5670562764062689,0.36940111757103095,0.5843881324233274,-0.0009757372670225255,0.9911940911784404,0.9921698284454629,True,False,True,False
5059,56,25,31,0.004049209947268956,-0.00538939761850767,0.5,0.44642857142857145,0.046589273531991784,0.07483488043872866,0.07840529165604691,-0.0778345544366906,0.11760045961675493,0.19543501405344554,True,False,True,False
173,60,25,35,0.0011387851410688008,-0.0031930870038874904,0.55,0.4166666666666667,0.5651765418314334,0.39838120648993575,0.5833606081669951,0.01771498217248485,1.0,0.9822850178275151,True,False,True,False
3145,36,24,12,0.030575571762241998,0.023530331602036388,0.6944444444444444,0.6666666666666666,0.9333079686709945,0.07636722349704181,0.9333079686709946,0.8707155287335475,1.0,0.12928447126645248,True,True,True,False
5328,36,24,12,0.0210643838962555,-0.0026559438174814285,0.5555555555555556,0.6666666666666666,0.8332666087815679,0.18555968056906955,0.8332666087815679,0.49343931566259197,1.0,0.506560684337408,True,False,True,False
409,38,24,14,0.01929326979533515,0.019605788042854295,0.6052631578947368,0.631578947368421,0.8898136681545604,0.13392558636023313,0.8898136681545604,0.6843240481538572,1.0,0.31567595184614283,True,True,True,False
2229,38,24,14,0.016981430244723233,0.003500881639209258,0.631578947368421,0.631578947368421,0.8751965002052426,0.12490098641358137,0.8751965002052426,0.6592756071632218,0.9851422321426526,0.32586662497943086,True,True,True,False
5250,43,24,19,0.0007683944948624267,-0.00138606033132354,0.4883720930232558,0.5581395348837209,0.41473515759584695,0.4984821736162825,0.5841950489844995,-0.3522385883716445,0.9077593308935155,1.25999791926516,True,False,True,False
1723,45,24,21,-0.00967842340087534,-0.012180017910901373,0.4222222222222222,0.5333333333333333,0.9101435184313348,0.1677394367419585,0.9101435184313349,0.7997921706481231,1.0,0.20020782935187686,True,False,True,False
5037,46,24,22,0.03897004006561665,0.02134132254351086,0.6304347826086957,0.5217391304347826,0.7993024026538343,0.29758447553144074,0.8032101256137478,0.2979031478861774,1.0,0.7020968521138227,True,False,True,False
5038,46,24,22,0.0386186298153676,0.020989912293261814,0.6304347826086957,0.5217391304347826,0.7984982841955371,0.29893019110958285,0.8025589772978592,0.29464707754239594,1.0,0.7053529224576041,True,False,True,False
4130,46,24,22,0.003275359515912998,-0.0044448746534121305,0.45652173913043476,0.5217391304347826,0.13053712570015297,0.10691592459956852,0.15038244865883474,0.005094132212796698,0.28595399057321325,0.28085985836041655,True,False,True,False
4477,48,24,24,-0.0010122242326265813,-0.0013099230798338153,0.4166666666666667,0.5,0.13062547590226978,0.6934526026284658,0.661062761945317,-0.7204641474126788,0.9317651430614543,1.6522292904741331,True,False,True,False
866,49,24,25,0.014224783145396741,0.01342231095169671,0.673469387755102,0.4897959183673469,0.7685782495140314,0.2705651971809439,0.7748342382125286,0.4485550661907059,0.9999999999999999,0.5514449338092939,True,False,True,False
4232,55,24,31,0.007797715182085735,0.004231487404673402,0.6,0.43636363636363634,-0.20523606535453104,0.44168023793421907,0.4092043142832607,-0.8342778024037858,0.47939124424662943,1.3136690466504153,True,False,True,False
4360,55,24,31,0.008185845583835337,0.003279513107928521,0.6181818181818182,0.43636363636363634,0.08139057176274272,0.45974741125189084,0.4185001719841308,-0.5533852416923519,0.6341260457120016,1.1875112874043534,True,False,True,False
1245,57,24,33,0.023551242555558027,0.008397889796913229,0.543859649122807,0.42105263157894735,0.5888319498184322,0.4964266437065383,0.70487916315775,-0.2443818017885833,1.0,1.2443818017885833,True,False,True,False
978,57,24,33,0.008638805028983282,0.005374242841247592,0.5263157894736842,0.42105263157894735,0.5944107482413448,0.33307405470704715,0.5998414265522042,0.06900281484855644,0.9999999999999997,0.9309971851514433,True,False,True,False
589,58,24,34,0.004361914357374421,0.005700161536020824,0.6379310344827587,0.41379310344827586,0.6886858970936842,0.26868748704428846,0.6901876702295391,0.2785050286070238,1.0,0.7214949713929761,True,False,True,False
5662,59,24,35,0.001880354468884089,-0.006581058074355638,0.4745762711864407,0.4067796610169492,-0.970465393264771,0.05124527290834807,0.9704653932647711,-1.0,-0.9038017308701504,0.09619826912984963,True,False,True,False
5663,59,24,35,0.001464811227321397,-0.0069966013159183296,0.4576271186440678,0.4067796610169492,-0.9708555387059594,0.05076565808885483,0.9708555387059595,-1.0,-0.9022287758073995,0.09777122419260054,True,False,True,False
985,37,23,14,0.014289004637910201,0.011121419931126367,0.5945945945945946,0.6216216216216216,0.9170568823431392,0.11368449079898366,0.9170568823431393,0.7772956986722372,1.0,0.22270430132776275,True,True,True,False
854,42,23,19,-0.0009135069421322404,-0.0043617133430074685,0.47619047619047616,0.5476190476190477,0.8619648052899234,0.2796653270742467,0.8822673428542513,0.7403525269829211,1.0,0.2596474730170789,True,False,True,False
778,45,23,22,-0.0008542520075363318,0.0003015435510801708,0.5333333333333333,0.5111111111111111,0.4577431692530894,0.49899208731012684,0.5924695784733006,-0.27232795092143114,0.9999999999999998,1.272327950921431,True,False,True,False
1047,47,23,24,0.013761037627019006,0.006835084774471303,0.5957446808510638,0.48936170212765956,0.3777186164668441,0.6777307112099122,0.7336157392434886,-0.7190106761008914,1.0,1.7190106761008914,True,False,True,True
1126,47,23,24,0.007630113062481079,0.006571169340225287,0.5531914893617021,0.48936170212765956,0.9162212958500534,0.11695337248252267,0.9162212958500534,0.7560302232829241,1.0,0.24396977671707587,True,False,True,False
696,52,23,29,0.004506055326419966,-0.0003904549904302181,0.46153846153846156,0.4423076923076923,0.8403543806350875,0.21417832568965994,0.8403543806350875,0.47477826642046655,1.0,0.5252217335795335,True,False,True,False
4359,54,23,31,0.008496088627280532,0.0035174648322451258,0.6296296296296297,0.42592592592592593,0.08238302144703277,0.457917466383811,0.41724547857679556,-0.5483894728628728,0.6319793247641815,1.1803687976270543,True,False,True,False
5005,54,23,31,0.010999835221676092,-0.0029582510432459522,0.5370370370370371,0.42592592592592593,-0.013607388115918594,0.5640892329193692,0.4506171332541343,-0.8938452235098729,0.7462605948216451,1.640105818331518,True,False,True,False
5006,54,23,31,0.01069299056792394,-0.003265095696998105,0.5185185185185185,0.42592592592592593,-0.013845563095599627,0.5642686869373352,0.45076473552351065,-0.8944736363219189,0.7456293302161835,1.6401029665381024,True,False,True,False
1097,30,22,8,0.01207397092071281,-0.006845471101151849,0.5,0.7333333333333333,0.7151291006458981,0.2741269011090538,0.7197505548879538,0.3259542256011459,0.9962854126097552,0.6703311870086093,True,False,True,False
2340,33,22,11,0.021810569054480883,0.013149024384430198,0.5454545454545454,0.6666666666666666,0.5696691618316375,0.26420203727218794,0.5696691618316375,0.2360826209498769,0.9040924277318828,0.6680098067820059,True,True,True,False
1267,36,22,14,0.02534425832278474,0.01486895695339164,0.6666666666666666,0.6111111111111112,0.6362825868418386,0.37215681896094105,0.6477142916827241,0.013447675400681907,1.0,0.9865523245993181,True,True,True,False
354,36,22,14,0.013077052428458037,0.010749889455846222,0.5555555555555556,0.6111111111111112,0.6176604290740344,0.41938485240309054,0.6552405989182211,-0.03393189164623496,0.9719119099730766,1.0058438016193116,True,True,True,False
339,37,22,15,0.012227345857100436,0.01650330427628138,0.6756756756756757,0.5945945945945946,0.8628338296374964,0.06648024875464266,0.8628338296374964,0.7938544468989658,0.9553375734820373,0.1614831265830715,True,False,True,False
1009,37,22,15,0.010659909970840074,0.010371183164710146,0.6216216216216216,0.5945945945945946,0.9506448079415771,0.07012087137027243,0.9506448079415771,0.855549856409227,1.0,0.14445014359077302,True,False,True,False
996,37,22,15,0.00604723046250707,0.0031586296912330153,0.6486486486486487,0.5945945945945946,0.8068197281343007,0.20179990858693078,0.8068197281343007,0.5436441876097584,1.0,0.4563558123902416,True,False,True,False
1603,38,22,16,0.006287903288054751,-0.003557538452134079,0.5789473684210527,0.5789473684210527,0.2957238104416015,0.2862638277517798,0.3301263996673008,-0.044340620461462525,0.6951155956366915,0.7394562160981539,True,False,True,False
82,39,22,17,0.006355194904111927,0.009135127976653275,0.6923076923076923,0.5641025641025641,0.4646838931281636,0.2928715876667605,0.4929357458153473,0.13338030359288805,0.9141368799124988,0.7807565763196107,True,False,True,False
729,41,22,19,0.006950763013794736,0.0019375227895662489,0.4878048780487805,0.5365853658536586,0.7993551083574506,0.18790597140014545,0.7993551083574505,0.5542105625595867,1.0,0.4457894374404133,True,False,True,False
432,42,22,20,-0.007434628936092697,0.001498330544354966,0.5476190476190477,0.5238095238095238,0.5870384907102617,0.40104595598732257,0.6235199125602873,-0.014434688795156497,1.0,1.0144346887951565,True,False,True,False
1703,43,22,21,0.0032779093105357805,0.001542975413227981,0.627906976744186,0.5116279069767442,0.24416498400242415,0.592950873625909,0.5615063234487618,-0.6292990657669075,0.9099522579668984,1.539251323733806,True,False,True,False
1886,43,22,21,0.006772422438838156,-0.0004541677172559447,0.5348837209302325,0.5116279069767442,0.5782308172857369,0.3719729594017318,0.625060765561181,-0.12040308445241454,0.9950560924398099,1.1154591768922244,True,False,True,False
524,44,22,22,0.005274295255453055,0.004698052565086857,0.6136363636363636,0.5,0.9399415818521685,0.07426770251065666,0.9399415818521685,0.8265536124368512,1.0,0.17344638756314879,True,False,True,False
120,47,22,25,0.004980516408985045,0.0048982849089988945,0.5531914893617021,0.46808510638297873,0.4167227982956135,0.5401787458013896,0.6033881503975758,-0.34603335750991987,1.0,1.34603335750992,True,False,True,False
5457,47,22,25,0.007434625021690347,0.002539000748697124,0.48936170212765956,0.46808510638297873,0.7879981165230994,0.1829182638101832,0.7879981165230994,0.5924462464175523,0.9650728326238737,0.3726265862063214,True,False,True,False
3070,48,22,26,0.007890908750624053,0.0040819176383344565,0.4791666666666667,0.4583333333333333,0.9470656672179741,0.0665015426477791,0.9470656672179741,0.8542920959319575,1.0,0.14570790406804246,True,False,True,False
117,49,22,27,-0.009215120801633468,-0.008760119434610468,0.4489795918367347,0.4489795918367347,0.7928544760214782,0.31224954016382356,0.8009607907006605,0.22371717805212418,1.0,0.7762828219478758,True,False,True,False
1496,56,22,34,0.006140594005544629,0.005857734107885337,0.6428571428571429,0.39285714285714285,0.485059316934421,0.6378375741595395,0.73247001516244,-0.5974520528263323,0.9999999999999999,1.5974520528263323,True,False,True,True
4413,33,21,12,0.0009474149988780139,-0.004788496782467228,0.5151515151515151,0.6363636363636364,0.05914288097920243,0.04987267528797764,0.06413741600605624,-0.006136670711608904,0.14142141776565573,0.14755808847726462,True,False,True,False
2690,35,21,14,0.0031880760435671865,-0.003719005953896267,0.4857142857142857,0.6,0.04060675500340302,0.041751272528098494,0.051492462209132346,0.004329404622621658,0.07989226381061569,0.07556285918799403,True,False,True,False
2691,35,21,14,0.0031034639049012094,-0.0038036180925622443,0.4857142857142857,0.6,0.040909983310865344,0.0421674447003312,0.05195117620058359,0.0044925535408365195,0.0805070107633213,0.07601445722248477,True,False,True,False
2424,36,21,15,0.008989509139485097,0.005965413163314805,0.6388888888888888,0.5833333333333334,0.9081029472129536,0.03746526179272886,0.9081029472129536,0.8616403829730631,0.9555096942894895,0.0938693113164264,True,False,True,False
